t V gam alpha th Tc Tr thsp Tcc Trc lf gd
3.65 10.084 1.140 0.291 1.431 0.02 35.41 2.716 0.00 36.11 0.988 -0.013
3.75 9.965 1.059 0.565 1.623 0.02 35.44 2.378 0.00 35.33 0.982 -0.014
3.85 9.848 0.934 0.759 1.693 0.02 35.45 1.917 0.00 35.60 0.975 -0.022
3.95 9.733 0.785 0.950 1.735 0.01 36.04 1.977 0.00 36.98 0.974 -0.027
4.05 9.620 0.655 1.192 1.847 0.01 37.05 2.481 0.00 38.37 0.981 -0.023
4.15 9.508 0.561 1.459 2.020 0.01 37.95 2.877 0.00 39.01 0.987 -0.016
4.25 9.397 0.486 1.699 2.185 0.01 38.53 2.923 0.00 39.16 0.987 -0.013
4.35 9.286 0.404 1.897 2.301 0.01 38.95 2.792 0.00 39.49 0.985 -0.014
4.45 9.176 0.311 2.072 2.383 0.00 39.49 2.756 0.00 40.24 0.984 -0.017
4.55 9.068 0.219 2.250 2.468 0.00 40.23 2.893 0.00 41.20 0.986 -0.016
4.65 8.960 0.140 2.430 2.570 0.00 41.03 3.068 0.00 42.05 0.988 -0.014
4.75 8.854 0.074 2.598 2.672 0.00 41.79 3.144 0.00 42.72 0.990 -0.012
4.85 8.748 0.015 2.740 2.755 0.00 42.48 3.117 0.00 43.34 0.991 -0.010
4.95 8.643 -0.044 2.857 2.813 0.00 43.17 3.067 0.00 44.05 0.991 -0.010
5.05 8.539 -0.101 2.957 2.857 0.00 43.91 3.050 0.00 44.85 0.991 -0.010
5.15 8.436 -0.152 3.045 2.893 0.00 44.69 3.056 0.00 45.68 0.993 -0.009
5.25 8.334 -0.197 3.118 2.921 0.00 45.48 3.041 0.00 46.48 0.994 -0.008
5.35 8.234 -0.236 3.171 2.935 0.00 46.26 2.985 0.00 47.24 0.995 -0.007
5.45 8.135 -0.271 3.203 2.933 0.00 47.03 2.900 0.00 48.00 0.995 -0.006
5.55 8.037 -0.302 3.216 2.914 0.00 47.80 2.806 0.00 48.77 0.996 -0.006
5.65 7.941 -0.330 3.211 2.881 0.00 48.57 2.710 0.00 49.56 0.996 -0.005
5.75 7.846 -0.354 3.189 2.836 0.00 49.35 2.605 0.00 50.33 0.997 -0.004
5.85 7.753 -0.373 3.151 2.777 0.00 50.12 2.485 0.00 51.08 0.997 -0.004
5.95 7.663 -0.390 3.096 2.706 0.00 50.87 2.348 0.00 51.81 0.998 -0.003
6.05 7.574 -0.404 3.025 2.621 0.00 51.60 2.203 0.00 52.52 0.998 -0.003
6.15 7.487 -0.417 2.941 2.524 0.00 52.32 2.053 0.00 53.21 0.998 -0.002
6.25 7.403 -0.428 2.846 2.418 0.00 53.01 1.900 0.00 53.89 0.998 -0.002
6.35 7.321 -0.439 2.741 2.302 0.00 53.69 1.744 0.00 54.53 0.999 -0.002
6.45 7.242 -0.448 2.627 2.179 0.00 54.34 1.584 0.00 55.15 0.999 -0.002
6.55 7.165 -0.458 2.507 2.049 0.00 54.96 1.423 0.00 55.75 0.999 -0.002
6.65 7.091 -0.467 2.380 1.913 0.00 55.57 1.262 0.00 56.32 0.999 -0.002
6.75 7.020 -0.476 2.249 1.773 0.00 56.15 1.103 0.00 56.87 0.999 -0.002
6.85 6.951 -0.485 2.115 1.630 0.00 56.71 0.946 0.00 57.41 0.999 -0.002
6.95 6.885 -0.494 1.979 1.485 0.00 57.24 0.791 0.00 57.91 0.999 -0.002
7.05 6.822 -0.502 1.840 1.338 0.00 57.76 0.638 0.00 58.40 0.999 -0.002
7.15 6.762 -0.510 1.700 1.190 0.00 58.25 0.488 0.00 58.87 0.999 -0.001
7.25 6.705 -0.516 1.559 1.043 0.00 58.72 0.342 0.00 59.31 0.999 -0.001
7.35 6.650 -0.521 1.417 0.896 0.00 59.18 0.199 0.00 59.74 0.999 -0.001
7.45 6.598 -0.525 1.275 0.750 0.00 59.61 0.060 0.00 60.15 1.000 -0.001
7.55 6.548 -0.527 1.134 0.606 0.00 60.02 -0.074 0.00 60.53 1.000 -0.000
7.65 6.502 -0.528 0.993 0.465 0.00 60.41 -0.204 0.00 60.90 1.000 -0.000
7.75 6.457 -0.527 0.853 0.326 0.00 60.78 -0.329 0.00 61.25 1.000 0.000
7.85 6.416 -0.524 0.715 0.191 0.00 61.14 -0.448 0.00 61.57 1.000 0.000
7.95 6.376 -0.520 0.579 0.059 0.00 61.47 -0.562 0.00 61.88 1.001 0.001
8.05 6.339 -0.514 0.445 -0.068 0.00 61.78 -0.670 0.00 62.17 1.001 0.001
8.15 6.304 -0.506 0.315 -0.192 0.00 62.08 -0.772 0.00 62.44 1.001 0.001
8.25 6.272 -0.498 0.187 -0.310 0.00 62.35 -0.868 0.00 62.70 1.001 0.001
8.35 6.241 -0.488 0.064 -0.424 0.00 62.61 -0.958 0.00 62.93 1.001 0.002
8.45 6.213 -0.478 -0.055 -0.532 0.00 62.85 -1.041 0.00 63.15 1.001 0.002
8.55 6.186 -0.467 -0.169 -0.635 0.00 63.08 -1.119 0.00 63.35 1.001 0.002
8.65 6.161 -0.455 -0.278 -0.733 0.00 63.28 -1.190 0.00 63.54 1.001 0.002
8.75 6.138 -0.444 -0.381 -0.825 0.00 63.47 -1.255 0.00 63.71 1.001 0.002
8.85 6.117 -0.432 -0.479 -0.911 0.00 63.65 -1.314 0.00 63.87 1.001 0.002
8.95 6.097 -0.421 -0.570 -0.992 0.00 63.81 -1.368 0.00 64.01 1.001 0.002
9.05 6.078 -0.411 -0.656 -1.067 0.00 63.96 -1.417 0.00 64.15 1.001 0.002
9.15 6.061 -0.400 -0.736 -1.136 0.00 64.10 -1.462 0.00 64.27 1.001 0.002
9.25 6.045 -0.390 -0.811 -1.201 0.00 64.23 -1.502 0.00 64.38 1.001 0.002
9.35 6.029 -0.381 -0.879 -1.261 0.00 64.34 -1.538 0.00 64.49 1.001 0.002
9.45 6.015 -0.373 -0.943 -1.315 0.00 64.45 -1.571 0.00 64.58 1.001 0.001
9.55 6.002 -0.365 -1.001 -1.366 0.00 64.55 -1.600 0.00 64.67 1.001 0.001
9.65 5.990 -0.357 -1.055 -1.412 0.00 64.64 -1.627 0.00 64.75 1.001 0.001
9.75 5.979 -0.350 -1.104 -1.454 0.00 64.72 -1.651 0.00 64.82 1.001 0.001
9.85 5.968 -0.344 -1.149 -1.493 0.00 64.80 -1.673 0.00 64.89 1.001 0.001
9.95 5.958 -0.338 -1.190 -1.528 0.00 64.87 -1.693 0.00 64.96 1.001 0.001
10.05 5.949 -0.333 -1.228 -1.561 0.00 64.93 -1.711 0.00 65.02 1.001 0.001
10.15 5.940 -0.328 -1.262 -1.590 0.00 65.00 -1.727 0.00 65.07 1.000 0.001
10.25 5.932 -0.324 -1.293 -1.617 0.00 65.05 -1.743 0.00 65.12 1.000 0.001
10.35 5.924 -0.320 -1.322 -1.642 0.00 65.10 -1.757 0.00 65.17 1.000 0.001
10.45 5.917 -0.316 -1.349 -1.665 0.00 65.15 -1.770 0.00 65.21 1.000 0.001
10.55 5.910 -0.312 -1.373 -1.685 0.00 65.20 -1.782 0.00 65.26 1.000 0.001
10.65 5.904 -0.309 -1.395 -1.705 0.00 65.24 -1.794 0.00 65.30 1.000 0.001
10.75 5.898 -0.306 -1.416 -1.722 0.00 65.28 -1.804 0.00 65.33 1.000 0.001
10.85 5.892 -0.303 -1.435 -1.739 0.00 65.32 -1.814 0.00 65.37 1.000 0.000
10.95 5.887 -0.301 -1.453 -1.754 0.00 65.36 -1.824 0.00 65.40 1.000 0.000
11.05 5.881 -0.298 -1.469 -1.768 0.00 65.39 -1.833 0.00 65.43 1.000 0.000
11.15 5.876 -0.296 -1.484 -1.781 0.00 65.42 -1.841 0.00 65.46 1.000 0.000
11.25 5.872 -0.294 -1.499 -1.793 0.00 65.45 -1.849 0.00 65.49 1.000 0.000
11.35 5.867 -0.292 -1.512 -1.804 0.00 65.48 -1.857 0.00 65.51 1.000 0.000
11.45 5.863 -0.290 -1.525 -1.814 0.00 65.51 -1.864 0.00 65.54 1.000 0.000
11.55 5.859 -0.288 -1.536 -1.824 0.00 65.53 -1.871 0.00 65.56 1.000 0.000
11.65 5.855 -0.286 -1.547 -1.834 0.00 65.55 -1.877 0.00 65.58 1.000 0.000
11.75 5.852 -0.285 -1.558 -1.842 0.00 65.58 -1.883 0.00 65.61 1.000 0.000
11.85 5.848 -0.283 -1.567 -1.851 0.00 65.60 -1.889 0.00 65.63 1.000 0.000
11.95 5.845 -0.282 -1.577 -1.858 0.00 65.62 -1.895 0.00 65.64 1.000 0.000
12.05 5.842 -0.280 -1.585 -1.866 0.00 65.64 -1.900 0.00 65.66 1.000 0.000
12.15 5.839 -0.279 -1.594 -1.873 0.00 65.66 -1.905 0.00 65.68 1.000 0.000
12.25 5.836 -0.278 -1.602 -1.879 0.00 65.67 -1.910 0.00 65.70 1.000 0.000
12.35 5.833 -0.277 -1.609 -1.885 0.00 65.69 -1.915 0.00 65.71 1.000 0.000
12.45 5.831 -0.275 -1.616 -1.891 0.00 65.71 -1.919 0.00 65.73 1.000 0.000
12.55 5.828 -0.274 -1.623 -1.897 0.00 65.72 -1.923 0.00 65.74 1.000 0.000
12.65 5.826 -0.273 -1.629 -1.902 0.00 65.74 -1.927 0.00 65.76 1.000 0.000
12.75 5.824 -0.272 -1.635 -1.907 0.00 65.75 -1.931 0.00 65.77 1.000 0.000
12.85 5.821 -0.271 -1.641 -1.912 0.00 65.76 -1.935 0.00 65.78 1.000 0.000
12.95 5.819 -0.270 -1.647 -1.917 0.00 65.78 -1.938 0.00 65.79 1.000 0.000
13.05 5.817 -0.269 -1.652 -1.921 0.00 65.79 -1.942 0.00 65.80 1.000 0.000
13.15 5.815 -0.269 -1.657 -1.925 0.00 65.80 -1.945 0.00 65.81 1.000 0.000
13.25 5.814 -0.268 -1.662 -1.929 0.00 65.81 -1.948 0.00 65.82 1.000 0.000
13.35 5.812 -0.267 -1.666 -1.933 0.00 65.82 -1.951 0.00 65.83 1.000 0.000
13.45 5.810 -0.266 -1.670 -1.937 0.00 65.83 -1.954 0.00 65.84 1.000 0.000
13.55 5.809 -0.266 -1.675 -1.940 0.00 65.84 -1.956 0.00 65.85 1.000 0.000
13.65 5.807 -0.265 -1.679 -1.943 0.00 65.85 -1.959 0.00 65.86 1.000 0.000
13.75 5.806 -0.264 -1.682 -1.947 0.00 65.86 -1.961 0.00 65.87 1.000 0.000
13.85 5.804 -0.264 -1.686 -1.950 0.00 65.87 -1.964 0.00 65.88 1.000 0.000
13.95 5.803 -0.263 -1.689 -1.952 0.00 65.87 -1.966 0.00 65.88 1.000 0.000
14.05 5.802 -0.263 -1.693 -1.955 0.00 65.88 -1.968 0.00 65.89 1.000 0.000
14.15 5.801 -0.262 -1.696 -1.958 0.00 65.89 -1.970 0.00 65.90 1.000 0.000
14.25 5.800 -0.261 -1.699 -1.960 0.00 65.90 -1.972 0.00 65.90 1.000 0.000
14.35 5.798 -0.261 -1.702 -1.963 0.00 65.90 -1.974 0.00 65.91 1.000 0.000
14.45 5.797 -0.261 -1.704 -1.965 0.00 65.91 -1.975 0.00 65.92 1.000 0.000
14.55 5.796 -0.260 -1.707 -1.967 0.00 65.91 -1.977 0.00 65.92 1.000 0.000
14.65 5.795 -0.260 -1.709 -1.969 0.00 65.92 -1.978 0.01 65.93 1.000 0.000
14.75 5.795 -0.259 -1.711 -1.971 0.00 65.92 -1.979 0.01 65.93 1.000 0.000
14.85 5.794 -0.259 -1.714 -1.972 0.00 65.93 -1.980 0.01 65.94 1.000 0.000
14.95 5.793 -0.259 -1.715 -1.974 0.01 65.93 -1.981 0.01 65.94 1.000 0.000
15.05 5.792 -0.258 -1.717 -1.975 0.01 65.94 -1.982 0.02 65.94 1.000 0.000
15.15 5.792 -0.258 -1.719 -1.977 0.01 65.94 -1.983 0.02 65.95 1.000 0.000
15.25 5.791 -0.258 -1.720 -1.978 0.01 65.95 -1.983 0.02 65.95 1.000 0.000
15.35 5.790 -0.257 -1.722 -1.979 0.02 65.95 -1.984 0.03 65.95 1.000 0.000
15.45 5.790 -0.257 -1.723 -1.980 0.02 65.95 -1.984 0.03 65.96 1.000 0.000
15.55 5.789 -0.257 -1.724 -1.981 0.02 65.96 -1.984 0.04 65.96 1.000 0.000
15.65 5.789 -0.257 -1.725 -1.981 0.02 65.96 -1.984 0.04 65.96 1.000 0.000
15.75 5.789 -0.256 -1.725 -1.982 0.03 65.96 -1.984 0.04 65.96 1.000 0.000
15.85 5.788 -0.256 -1.726 -1.982 0.03 65.96 -1.984 0.05 65.96 1.000 0.000
15.95 5.788 -0.256 -1.726 -1.982 0.03 65.96 -1.983 0.05 65.96 1.000 0.000
16.05 5.788 -0.256 -1.726 -1.982 0.04 65.96 -1.983 0.05 65.96 1.000 0.000
16.15 5.788 -0.256 -1.726 -1.982 0.04 65.96 -1.982 0.06 65.96 1.000 -0.000
16.25 5.788 -0.256 -1.726 -1.982 0.04 65.96 -1.981 0.06 65.96 1.000 -0.000
16.35 5.788 -0.256 -1.726 -1.982 0.05 65.96 -1.981 0.06 65.96 1.000 -0.000
16.45 5.788 -0.257 -1.725 -1.982 0.05 65.96 -1.980 0.06 65.96 1.000 -0.000
16.55 5.788 -0.257 -1.724 -1.981 0.05 65.96 -1.979 0.06 65.96 1.000 -0.000
16.65 5.788 -0.257 -1.724 -1.981 0.05 65.96 -1.978 0.07 65.96 1.000 -0.000
16.75 5.788 -0.257 -1.723 -1.980 0.06 65.96 -1.977 0.07 65.96 1.000 -0.000
16.85 5.788 -0.258 -1.722 -1.980 0.06 65.96 -1.976 0.07 65.96 1.000 -0.000
16.95 5.788 -0.258 -1.721 -1.979 0.06 65.96 -1.976 0.07 65.96 1.000 -0.000
17.05 5.788 -0.258 -1.720 -1.978 0.06 65.96 -1.975 0.07 65.96 1.000 -0.000
17.15 5.788 -0.258 -1.719 -1.977 0.06 65.96 -1.974 0.07 65.95 1.000 -0.000
17.25 5.788 -0.259 -1.718 -1.977 0.06 65.95 -1.973 0.07 65.95 1.000 -0.000
17.35 5.788 -0.259 -1.717 -1.976 0.07 65.95 -1.973 0.07 65.95 1.000 -0.000
17.45 5.788 -0.259 -1.716 -1.975 0.07 65.95 -1.972 0.07 65.95 1.000 -0.000
17.55 5.788 -0.260 -1.715 -1.975 0.07 65.95 -1.971 0.07 65.95 1.000 -0.000
17.65 5.788 -0.260 -1.714 -1.974 0.07 65.95 -1.971 0.07 65.95 1.000 -0.000
17.75 5.788 -0.260 -1.713 -1.973 0.07 65.95 -1.970 0.07 65.95 1.000 -0.000
17.85 5.788 -0.260 -1.712 -1.973 0.07 65.95 -1.970 0.07 65.95 1.000 -0.000
17.95 5.789 -0.261 -1.712 -1.972 0.07 65.95 -1.970 0.07 65.95 1.000 -0.000
18.05 5.789 -0.261 -1.711 -1.972 0.07 65.95 -1.970 0.07 65.95 1.000 -0.000
18.15 5.789 -0.261 -1.710 -1.971 0.07 65.95 -1.969 0.06 65.95 1.000 -0.000
18.25 5.789 -0.261 -1.710 -1.971 0.07 65.95 -1.969 0.06 65.95 1.000 -0.000
18.35 5.789 -0.261 -1.709 -1.971 0.07 65.95 -1.969 0.06 65.95 1.000 -0.000
18.45 5.789 -0.261 -1.709 -1.970 0.07 65.95 -1.969 0.06 65.95 1.000 -0.000
18.55 5.789 -0.261 -1.709 -1.970 0.06 65.95 -1.969 0.06 65.95 1.000 -0.000
18.65 5.789 -0.262 -1.709 -1.970 0.06 65.95 -1.969 0.06 65.95 1.000 -0.000
18.75 5.789 -0.262 -1.708 -1.970 0.06 65.95 -1.970 0.06 65.95 1.000 -0.000
18.85 5.788 -0.262 -1.708 -1.970 0.06 65.95 -1.970 0.06 65.95 1.000 -0.000
18.95 5.788 -0.262 -1.708 -1.970 0.06 65.95 -1.970 0.06 65.95 1.000 -0.000
19.05 5.788 -0.262 -1.708 -1.970 0.06 65.95 -1.970 0.06 65.95 1.000 0.000
19.15 5.788 -0.262 -1.709 -1.970 0.06 65.95 -1.971 0.06 65.95 1.000 0.000
19.25 5.788 -0.261 -1.709 -1.970 0.06 65.95 -1.971 0.06 65.95 1.000 0.000
19.35 5.788 -0.261 -1.709 -1.970 0.06 65.95 -1.971 0.06 65.95 1.000 0.000
19.45 5.788 -0.261 -1.709 -1.971 0.06 65.95 -1.971 0.06 65.95 1.000 0.000
19.55 5.788 -0.261 -1.709 -1.971 0.06 65.95 -1.972 0.06 65.95 1.000 0.000
19.65 5.788 -0.261 -1.710 -1.971 0.06 65.95 -1.972 0.06 65.95 1.000 0.000
19.75 5.788 -0.261 -1.710 -1.971 0.06 65.95 -1.972 0.06 65.95 1.000 0.000
19.85 5.788 -0.261 -1.710 -1.971 0.06 65.95 -1.973 0.06 65.95 1.000 0.000
19.95 5.788 -0.261 -1.711 -1.972 0.06 65.95 -1.973 0.06 65.95 1.000 0.000
