t V gam alpha th Tc Tr thsp Tcc Trc lf gd
6.55 5.724 -1.886 0.725 -1.161 0.00 64.56 -1.578 0.00 64.78 0.999 -0.002
6.65 5.715 -1.888 0.645 -1.243 0.00 64.70 -1.619 0.00 64.87 1.000 -0.000
6.75 5.707 -1.885 0.569 -1.316 0.00 64.83 -1.657 0.00 64.99 1.001 0.001
6.85 5.701 -1.876 0.492 -1.384 0.00 64.96 -1.699 0.00 65.12 1.001 0.002
6.95 5.695 -1.861 0.413 -1.447 0.00 65.08 -1.747 0.00 65.22 1.002 0.003
7.05 5.690 -1.842 0.335 -1.507 0.00 65.17 -1.787 0.00 65.27 1.002 0.003
7.15 5.687 -1.822 0.259 -1.563 0.00 65.23 -1.824 0.00 65.31 1.002 0.003
7.25 5.684 -1.804 0.189 -1.615 0.00 65.28 -1.856 0.00 65.34 1.002 0.003
7.35 5.681 -1.786 0.123 -1.663 0.00 65.32 -1.886 0.00 65.37 1.002 0.003
7.45 5.680 -1.771 0.064 -1.707 0.00 65.35 -1.911 0.00 65.40 1.002 0.003
7.55 5.679 -1.756 0.009 -1.747 0.00 65.39 -1.929 0.00 65.43 1.001 0.003
7.65 5.679 -1.741 -0.040 -1.781 0.00 65.42 -1.940 0.00 65.46 1.001 0.002
7.75 5.679 -1.727 -0.085 -1.812 0.00 65.45 -1.952 0.00 65.48 1.001 0.002
7.85 5.679 -1.713 -0.126 -1.838 0.00 65.47 -1.961 0.00 65.51 1.001 0.003
7.95 5.680 -1.698 -0.164 -1.862 0.00 65.50 -1.972 0.00 65.53 1.002 0.003
8.05 5.681 -1.682 -0.201 -1.884 0.00 65.52 -1.986 0.00 65.55 1.002 0.003
8.15 5.683 -1.666 -0.238 -1.904 0.00 65.55 -2.000 0.00 65.58 1.002 0.003
8.25 5.684 -1.649 -0.276 -1.924 0.00 65.57 -2.021 0.00 65.60 1.002 0.003
8.35 5.687 -1.630 -0.316 -1.946 0.00 65.60 -2.050 0.00 65.63 1.002 0.003
8.45 5.689 -1.611 -0.357 -1.968 0.00 65.62 -2.077 0.00 65.66 1.002 0.003
8.55 5.691 -1.590 -0.402 -1.993 0.00 65.65 -2.109 0.00 65.68 1.002 0.004
8.65 5.694 -1.569 -0.449 -2.018 0.00 65.67 -2.138 0.00 65.71 1.002 0.004
8.75 5.698 -1.547 -0.497 -2.044 0.00 65.70 -2.169 0.00 65.73 1.002 0.004
8.85 5.701 -1.523 -0.547 -2.071 0.00 65.72 -2.199 0.00 65.76 1.002 0.004
8.95 5.705 -1.499 -0.600 -2.098 0.00 65.75 -2.232 0.00 65.79 1.003 0.004
9.05 5.709 -1.473 -0.654 -2.127 0.00 65.78 -2.266 0.00 65.82 1.003 0.005
9.15 5.714 -1.445 -0.712 -2.157 0.00 65.81 -2.302 0.00 65.85 1.003 0.005
9.25 5.719 -1.416 -0.773 -2.189 0.00 65.85 -2.339 0.00 65.89 1.003 0.005
9.35 5.724 -1.384 -0.837 -2.221 0.00 65.88 -2.379 0.00 65.93 1.003 0.005
9.45 5.730 -1.351 -0.905 -2.256 0.00 65.92 -2.421 0.00 65.96 1.004 0.006
9.55 5.736 -1.315 -0.976 -2.292 0.00 65.95 -2.464 0.00 66.00 1.004 0.006
9.65 5.743 -1.278 -1.051 -2.329 0.00 65.99 -2.510 0.00 66.04 1.004 0.007
9.75 5.750 -1.238 -1.130 -2.369 0.00 66.03 -2.558 0.00 66.08 1.004 0.007
9.85 5.758 -1.197 -1.213 -2.410 0.00 66.07 -2.607 0.00 66.12 1.004 0.007
9.95 5.766 -1.153 -1.300 -2.453 0.00 66.11 -2.659 0.00 66.17 1.005 0.008
10.05 5.775 -1.107 -1.390 -2.498 0.00 66.16 -2.713 0.00 66.21 1.005 0.008
10.15 5.784 -1.059 -1.486 -2.544 0.00 66.20 -2.770 0.00 66.26 1.005 0.008
10.25 5.794 -1.008 -1.586 -2.593 0.00 66.25 -2.829 0.00 66.31 1.005 0.009
10.35 5.804 -0.954 -1.688 -2.642 0.00 66.30 -2.867 0.00 66.36 1.006 0.009
10.45 5.815 -0.898 -1.790 -2.688 0.00 66.34 -2.908 0.00 66.38 1.006 0.010
10.55 5.827 -0.842 -1.890 -2.732 0.00 66.35 -2.932 0.00 66.34 1.006 0.010
10.65 5.838 -0.789 -1.980 -2.769 0.00 66.32 -2.943 0.00 66.29 1.005 0.009
10.75 5.851 -0.741 -2.060 -2.801 0.00 66.30 -2.942 0.00 66.27 1.005 0.008
10.85 5.863 -0.696 -2.130 -2.826 0.00 66.27 -2.937 0.00 66.24 1.005 0.008
10.95 5.876 -0.653 -2.191 -2.844 0.00 66.24 -2.922 0.00 66.21 1.004 0.007
11.05 5.888 -0.613 -2.242 -2.855 0.00 66.21 -2.901 0.00 66.17 1.004 0.007
11.15 5.901 -0.574 -2.283 -2.858 0.00 66.18 -2.856 0.00 66.14 1.004 0.007
11.25 5.913 -0.537 -2.314 -2.851 0.00 66.14 -2.814 0.00 66.09 1.004 0.007
11.35 5.925 -0.501 -2.338 -2.838 0.00 66.09 -2.768 0.00 66.03 1.004 0.006
11.45 5.936 -0.466 -2.353 -2.819 0.00 66.04 -2.722 0.00 65.98 1.004 0.006
11.55 5.947 -0.434 -2.361 -2.795 0.00 65.98 -2.676 0.00 65.91 1.003 0.006
11.65 5.957 -0.405 -2.363 -2.767 0.00 65.92 -2.629 0.00 65.83 1.003 0.005
11.75 5.967 -0.378 -2.357 -2.735 0.00 65.84 -2.580 0.00 65.75 1.003 0.005
11.85 5.976 -0.355 -2.345 -2.700 0.00 65.77 -2.531 0.00 65.67 1.002 0.004
11.95 5.984 -0.336 -2.327 -2.663 0.00 65.69 -2.482 0.00 65.60 1.002 0.003
12.05 5.991 -0.319 -2.304 -2.623 0.00 65.62 -2.433 0.00 65.52 1.002 0.003
12.15 5.998 -0.306 -2.277 -2.582 0.00 65.54 -2.385 0.00 65.45 1.001 0.002
12.25 6.004 -0.296 -2.244 -2.540 0.00 65.46 -2.337 0.00 65.36 1.001 0.002
12.35 6.009 -0.290 -2.206 -2.496 0.00 65.36 -2.285 0.00 65.23 1.000 0.001
12.45 6.013 -0.291 -2.158 -2.449 0.00 65.25 -2.223 0.00 65.09 0.999 -0.000
12.55 6.017 -0.300 -2.099 -2.399 0.00 65.12 -2.154 0.00 64.97 0.999 -0.001
12.65 6.019 -0.315 -2.029 -2.345 0.00 65.01 -2.082 0.00 64.86 0.998 -0.003
12.75 6.021 -0.337 -1.950 -2.286 0.00 64.89 -2.004 0.00 64.75 0.997 -0.004
12.85 6.022 -0.363 -1.861 -2.224 0.00 64.78 -1.924 0.00 64.65 0.997 -0.005
12.95 6.022 -0.394 -1.765 -2.159 0.00 64.68 -1.845 0.00 64.55 0.996 -0.005
13.05 6.021 -0.429 -1.662 -2.091 0.00 64.58 -1.767 0.00 64.45 0.996 -0.006
13.15 6.019 -0.467 -1.555 -2.022 0.00 64.47 -1.692 0.00 64.35 0.996 -0.007
13.25 6.016 -0.509 -1.443 -1.952 0.00 64.37 -1.618 0.00 64.25 0.995 -0.007
13.35 6.011 -0.555 -1.326 -1.882 0.00 64.27 -1.547 0.00 64.15 0.995 -0.008
13.45 6.006 -0.605 -1.211 -1.816 0.00 64.18 -1.517 0.00 64.06 0.994 -0.009
13.55 6.001 -0.658 -1.099 -1.757 0.00 64.11 -1.482 0.00 64.02 0.994 -0.009
13.65 5.994 -0.713 -0.991 -1.704 0.00 64.05 -1.461 0.00 63.99 0.994 -0.009
13.75 5.987 -0.768 -0.889 -1.657 0.00 64.01 -1.438 0.00 63.96 0.994 -0.010
13.85 5.980 -0.822 -0.794 -1.616 0.00 63.99 -1.427 0.00 63.96 0.994 -0.009
13.95 5.972 -0.875 -0.705 -1.580 0.00 63.98 -1.413 0.00 63.97 0.995 -0.009
14.05 5.963 -0.925 -0.623 -1.548 0.00 63.99 -1.403 0.00 64.00 0.995 -0.009
14.15 5.955 -0.971 -0.550 -1.521 0.00 64.01 -1.399 0.00 64.04 0.995 -0.008
14.25 5.946 -1.013 -0.486 -1.499 0.00 64.04 -1.402 0.00 64.07 0.996 -0.007
14.35 5.937 -1.052 -0.431 -1.483 0.00 64.07 -1.409 0.00 64.11 0.996 -0.007
14.45 5.928 -1.088 -0.383 -1.471 0.00 64.10 -1.422 0.00 64.14 0.996 -0.006
14.55 5.920 -1.121 -0.343 -1.464 0.00 64.13 -1.435 0.00 64.17 0.997 -0.006
14.65 5.911 -1.152 -0.309 -1.461 0.00 64.16 -1.452 0.00 64.21 0.997 -0.005
14.75 5.902 -1.181 -0.281 -1.462 0.00 64.20 -1.469 0.00 64.24 0.997 -0.005
14.85 5.894 -1.209 -0.257 -1.466 0.00 64.24 -1.488 0.00 64.29 0.997 -0.005
14.95 5.886 -1.234 -0.238 -1.472 0.00 64.28 -1.507 0.00 64.33 0.997 -0.004
15.05 5.878 -1.258 -0.224 -1.482 0.00 64.33 -1.528 0.00 64.38 0.998 -0.004
15.15 5.870 -1.279 -0.214 -1.493 0.00 64.37 -1.550 0.00 64.44 0.998 -0.004
15.25 5.863 -1.298 -0.209 -1.507 0.00 64.43 -1.573 0.00 64.49 0.998 -0.003
15.35 5.856 -1.314 -0.208 -1.522 0.00 64.48 -1.598 0.00 64.54 0.998 -0.003
15.45 5.849 -1.328 -0.211 -1.539 0.00 64.53 -1.623 0.00 64.60 0.999 -0.002
15.55 5.843 -1.339 -0.219 -1.558 0.00 64.58 -1.648 0.00 64.65 0.999 -0.002
15.65 5.837 -1.349 -0.229 -1.578 0.00 64.63 -1.674 0.00 64.70 0.999 -0.002
15.75 5.832 -1.356 -0.243 -1.599 0.00 64.68 -1.700 0.00 64.74 0.999 -0.001
15.85 5.826 -1.362 -0.259 -1.621 0.00 64.73 -1.725 0.00 64.79 0.999 -0.001
15.95 5.822 -1.366 -0.277 -1.643 0.00 64.78 -1.751 0.00 64.84 1.000 -0.001
16.05 5.818 -1.369 -0.297 -1.666 0.00 64.82 -1.775 0.00 64.88 1.000 -0.000
16.15 5.814 -1.370 -0.319 -1.689 0.00 64.87 -1.799 0.00 64.92 1.000 -0.000
16.25 5.810 -1.369 -0.343 -1.712 0.00 64.91 -1.822 0.00 64.97 1.000 0.000
16.35 5.807 -1.368 -0.367 -1.735 0.00 64.95 -1.844 0.00 65.00 1.000 0.000
16.45 5.804 -1.365 -0.393 -1.758 0.00 64.99 -1.866 0.00 65.04 1.000 0.001
16.55 5.802 -1.361 -0.419 -1.780 0.00 65.03 -1.886 0.00 65.08 1.000 0.001
16.65 5.800 -1.356 -0.446 -1.802 0.00 65.06 -1.906 0.00 65.11 1.001 0.001
16.75 5.798 -1.350 -0.474 -1.823 0.00 65.10 -1.924 0.00 65.14 1.001 0.001
16.85 5.797 -1.343 -0.502 -1.845 0.00 65.13 -1.947 0.00 65.17 1.001 0.001
16.95 5.796 -1.335 -0.532 -1.867 0.00 65.16 -1.974 0.00 65.20 1.001 0.001
17.05 5.796 -1.327 -0.563 -1.890 0.00 65.20 -2.001 0.00 65.24 1.001 0.002
17.15 5.795 -1.316 -0.598 -1.914 0.00 65.23 -2.030 0.00 65.28 1.001 0.002
17.25 5.795 -1.304 -0.635 -1.939 0.00 65.27 -2.060 0.00 65.32 1.001 0.002
17.35 5.796 -1.291 -0.674 -1.965 0.00 65.31 -2.091 0.00 65.36 1.001 0.002
17.45 5.797 -1.276 -0.717 -1.993 0.00 65.35 -2.124 0.00 65.40 1.002 0.003
17.55 5.798 -1.259 -0.762 -2.021 0.00 65.39 -2.157 0.00 65.44 1.002 0.003
17.65 5.800 -1.240 -0.810 -2.050 0.00 65.43 -2.189 0.00 65.48 1.002 0.003
17.75 5.802 -1.220 -0.860 -2.080 0.00 65.47 -2.221 0.00 65.51 1.002 0.004
17.85 5.804 -1.198 -0.912 -2.110 0.00 65.50 -2.253 0.00 65.55 1.002 0.004
17.95 5.807 -1.174 -0.966 -2.140 0.00 65.54 -2.285 0.00 65.59 1.003 0.004
18.05 5.810 -1.149 -1.021 -2.171 0.00 65.58 -2.316 0.00 65.62 1.003 0.004
18.15 5.814 -1.123 -1.078 -2.201 0.00 65.61 -2.346 0.00 65.65 1.003 0.005
18.25 5.818 -1.095 -1.136 -2.231 0.00 65.64 -2.374 0.00 65.68 1.003 0.005
18.35 5.822 -1.067 -1.194 -2.261 0.00 65.67 -2.402 0.00 65.70 1.003 0.005
18.45 5.827 -1.037 -1.253 -2.290 0.00 65.69 -2.428 0.00 65.73 1.003 0.005
18.55 5.832 -1.007 -1.312 -2.319 0.00 65.72 -2.452 0.00 65.75 1.003 0.005
18.65 5.838 -0.976 -1.370 -2.346 0.00 65.74 -2.475 0.00 65.77 1.003 0.005
18.75 5.843 -0.945 -1.427 -2.372 0.00 65.76 -2.495 0.00 65.78 1.003 0.005
18.85 5.849 -0.914 -1.483 -2.397 0.00 65.77 -2.513 0.00 65.79 1.003 0.006
18.95 5.856 -0.882 -1.538 -2.420 0.00 65.78 -2.529 0.00 65.80 1.003 0.006
19.05 5.862 -0.850 -1.592 -2.442 0.00 65.79 -2.542 0.00 65.80 1.003 0.006
19.15 5.869 -0.819 -1.643 -2.461 0.00 65.80 -2.552 0.00 65.80 1.003 0.005
19.25 5.876 -0.788 -1.691 -2.479 0.00 65.80 -2.560 0.00 65.80 1.003 0.005
19.35 5.883 -0.757 -1.737 -2.494 0.00 65.79 -2.565 0.00 65.79 1.003 0.005
19.45 5.890 -0.728 -1.780 -2.507 0.00 65.79 -2.566 0.00 65.78 1.003 0.005
19.55 5.897 -0.699 -1.819 -2.518 0.00 65.78 -2.565 0.00 65.76 1.003 0.005
19.65 5.904 -0.672 -1.854 -2.526 0.00 65.76 -2.559 0.00 65.74 1.003 0.005
19.75 5.911 -0.645 -1.884 -2.529 0.00 65.74 -2.542 0.00 65.72 1.003 0.005
19.85 5.918 -0.620 -1.910 -2.529 0.00 65.72 -2.526 0.00 65.69 1.003 0.004
19.95 5.925 -0.596 -1.930 -2.526 0.00 65.70 -2.506 0.00 65.66 1.002 0.004
