t V gam alpha th Tc Tr thsp Tcc Trc lf gd
6.05 6.531 2.242 -2.870 -0.628 0.00 63.79 -1.025 0.00 64.08 1.004 0.006
6.15 6.497 2.275 -2.979 -0.705 0.00 64.00 -1.059 0.00 64.25 1.003 0.006
6.25 6.465 2.303 -3.076 -0.773 0.00 64.18 -1.088 0.01 64.41 1.003 0.005
6.35 6.433 2.326 -3.159 -0.834 0.00 64.35 -1.113 0.02 64.55 1.002 0.004
6.45 6.403 2.343 -3.231 -0.887 0.01 64.49 -1.135 0.03 64.67 1.002 0.003
6.55 6.375 2.356 -3.291 -0.935 0.02 64.63 -1.153 0.05 64.78 1.001 0.002
6.65 6.347 2.363 -3.340 -0.977 0.03 64.74 -1.169 0.08 64.88 1.001 0.001
6.75 6.321 2.365 -3.379 -1.013 0.04 64.84 -1.183 0.11 64.97 1.000 0.000
6.85 6.295 2.362 -3.408 -1.046 0.06 64.94 -1.195 0.14 65.05 0.999 -0.001
6.95 6.271 2.354 -3.429 -1.074 0.07 65.02 -1.206 0.17 65.12 0.999 -0.001
7.05 6.248 2.342 -3.442 -1.100 0.10 65.09 -1.216 0.20 65.19 0.998 -0.002
7.15 6.225 2.326 -3.448 -1.122 0.12 65.16 -1.226 0.24 65.25 0.998 -0.003
7.25 6.204 2.305 -3.448 -1.142 0.15 65.23 -1.236 0.28 65.30 0.998 -0.004
7.35 6.183 2.282 -3.442 -1.161 0.18 65.28 -1.245 0.31 65.36 0.997 -0.004
7.45 6.164 2.255 -3.432 -1.177 0.21 65.34 -1.254 0.35 65.41 0.997 -0.005
7.55 6.145 2.226 -3.418 -1.192 0.24 65.39 -1.264 0.39 65.45 0.997 -0.005
7.65 6.128 2.194 -3.401 -1.207 0.27 65.44 -1.273 0.43 65.50 0.996 -0.005
7.75 6.111 2.161 -3.381 -1.220 0.30 65.49 -1.283 0.47 65.54 0.996 -0.006
7.85 6.095 2.127 -3.360 -1.233 0.34 65.53 -1.292 0.51 65.59 0.996 -0.006
7.95 6.080 2.092 -3.337 -1.245 0.38 65.57 -1.302 0.55 65.63 0.996 -0.006
8.05 6.066 2.056 -3.313 -1.257 0.41 65.62 -1.312 0.58 65.67 0.996 -0.006
8.15 6.052 2.021 -3.289 -1.268 0.45 65.66 -1.322 0.62 65.71 0.996 -0.006
8.25 6.040 1.985 -3.264 -1.279 0.48 65.70 -1.332 0.66 65.75 0.996 -0.006
8.35 6.028 1.950 -3.240 -1.290 0.52 65.74 -1.342 0.69 65.79 0.996 -0.006
8.45 6.017 1.916 -3.217 -1.301 0.56 65.78 -1.351 0.72 65.83 0.996 -0.006
8.55 6.007 1.883 -3.195 -1.311 0.59 65.82 -1.361 0.76 65.86 0.997 -0.006
8.65 5.998 1.852 -3.173 -1.322 0.63 65.85 -1.370 0.79 65.90 0.997 -0.006
8.75 5.990 1.822 -3.153 -1.331 0.66 65.89 -1.379 0.82 65.94 0.997 -0.005
8.85 5.982 1.793 -3.135 -1.341 0.69 65.93 -1.387 0.85 65.97 0.997 -0.005
8.95 5.975 1.767 -3.117 -1.350 0.73 65.96 -1.394 0.88 66.01 0.997 -0.005
9.05 5.969 1.742 -3.102 -1.359 0.76 66.00 -1.401 0.90 66.04 0.997 -0.004
9.15 5.963 1.720 -3.088 -1.368 0.79 66.03 -1.408 0.93 66.07 0.998 -0.004
9.25 5.958 1.699 -3.075 -1.376 0.82 66.06 -1.414 0.96 66.10 0.998 -0.004
9.35 5.953 1.681 -3.064 -1.383 0.85 66.09 -1.419 0.98 66.13 0.998 -0.003
9.45 5.949 1.664 -3.055 -1.390 0.87 66.12 -1.423 1.00 66.16 0.998 -0.003
9.55 5.946 1.650 -3.047 -1.397 0.90 66.15 -1.426 1.03 66.18 0.999 -0.002
9.65 5.943 1.638 -3.041 -1.403 0.93 66.17 -1.429 1.05 66.21 0.999 -0.002
9.75 5.940 1.628 -3.036 -1.408 0.95 66.20 -1.431 1.07 66.23 0.999 -0.002
9.85 5.938 1.620 -3.032 -1.412 0.97 66.22 -1.432 1.09 66.25 0.999 -0.001
9.95 5.937 1.613 -3.029 -1.416 1.00 66.24 -1.433 1.11 66.27 0.999 -0.001
10.05 5.935 1.609 -3.028 -1.419 1.02 66.26 -1.432 1.12 66.29 1.000 -0.001
10.15 5.934 1.606 -3.027 -1.421 1.04 66.28 -1.431 1.14 66.31 1.000 -0.000
10.25 5.934 1.605 -3.028 -1.423 1.06 66.30 -1.430 1.16 66.32 1.000 -0.000
10.35 5.933 1.605 -3.029 -1.424 1.08 66.32 -1.427 1.17 66.33 1.000 0.000
10.45 5.933 1.607 -3.031 -1.424 1.10 66.33 -1.424 1.19 66.35 1.000 0.000
10.55 5.933 1.610 -3.034 -1.423 1.12 66.34 -1.421 1.20 66.36 1.000 0.001
10.65 5.934 1.615 -3.037 -1.422 1.14 66.35 -1.416 1.22 66.37 1.001 0.001
10.75 5.934 1.620 -3.041 -1.421 1.15 66.36 -1.412 1.23 66.38 1.001 0.001
10.85 5.935 1.627 -3.045 -1.418 1.17 66.37 -1.407 1.25 66.38 1.001 0.001
10.95 5.936 1.634 -3.050 -1.415 1.19 66.38 -1.401 1.26 66.39 1.001 0.001
11.05 5.937 1.643 -3.055 -1.412 1.20 66.39 -1.395 1.27 66.40 1.001 0.001
11.15 5.938 1.652 -3.060 -1.408 1.22 66.39 -1.389 1.29 66.40 1.001 0.002
11.25 5.939 1.661 -3.065 -1.404 1.23 66.40 -1.382 1.30 66.40 1.001 0.002
11.35 5.941 1.672 -3.070 -1.399 1.24 66.40 -1.375 1.31 66.41 1.001 0.002
11.45 5.942 1.682 -3.076 -1.394 1.26 66.40 -1.368 1.32 66.41 1.001 0.002
11.55 5.943 1.693 -3.081 -1.388 1.27 66.41 -1.361 1.34 66.41 1.001 0.002
11.65 5.945 1.705 -3.087 -1.382 1.29 66.41 -1.353 1.35 66.41 1.001 0.002
11.75 5.946 1.717 -3.092 -1.376 1.30 66.41 -1.346 1.36 66.41 1.001 0.002
11.85 5.948 1.729 -3.098 -1.369 1.31 66.41 -1.338 1.37 66.41 1.001 0.002
11.95 5.949 1.741 -3.103 -1.362 1.32 66.41 -1.330 1.38 66.40 1.001 0.002
12.05 5.951 1.753 -3.108 -1.356 1.34 66.40 -1.322 1.39 66.40 1.001 0.002
12.15 5.953 1.765 -3.114 -1.348 1.35 66.40 -1.315 1.40 66.40 1.001 0.002
12.25 5.954 1.778 -3.119 -1.341 1.36 66.40 -1.307 1.42 66.40 1.001 0.002
12.35 5.956 1.790 -3.124 -1.334 1.37 66.40 -1.299 1.43 66.39 1.001 0.002
12.45 5.957 1.802 -3.129 -1.326 1.38 66.39 -1.291 1.44 66.39 1.001 0.002
12.55 5.959 1.814 -3.133 -1.319 1.39 66.39 -1.283 1.45 66.39 1.001 0.002
12.65 5.960 1.826 -3.138 -1.311 1.41 66.39 -1.276 1.46 66.38 1.001 0.002
12.75 5.962 1.838 -3.142 -1.304 1.42 66.38 -1.268 1.47 66.38 1.001 0.002
12.85 5.963 1.850 -3.147 -1.296 1.43 66.38 -1.260 1.48 66.37 1.001 0.002
12.95 5.965 1.862 -3.151 -1.289 1.44 66.38 -1.253 1.49 66.37 1.001 0.002
13.05 5.966 1.873 -3.155 -1.281 1.45 66.37 -1.246 1.50 66.37 1.001 0.002
13.15 5.968 1.885 -3.158 -1.274 1.46 66.37 -1.238 1.51 66.36 1.001 0.002
13.25 5.969 1.896 -3.162 -1.266 1.47 66.36 -1.231 1.52 66.36 1.001 0.002
13.35 5.971 1.907 -3.166 -1.259 1.48 66.36 -1.224 1.53 66.35 1.001 0.002
13.45 5.972 1.917 -3.169 -1.252 1.49 66.35 -1.217 1.54 66.35 1.001 0.002
13.55 5.973 1.928 -3.172 -1.245 1.50 66.35 -1.211 1.55 66.34 1.001 0.002
13.65 5.975 1.938 -3.176 -1.238 1.51 66.34 -1.204 1.56 66.34 1.001 0.002
13.75 5.976 1.948 -3.179 -1.231 1.52 66.34 -1.198 1.57 66.33 1.001 0.002
13.85 5.977 1.958 -3.182 -1.224 1.53 66.33 -1.191 1.58 66.33 1.001 0.002
13.95 5.979 1.967 -3.184 -1.217 1.54 66.33 -1.185 1.59 66.32 1.001 0.002
14.05 5.980 1.977 -3.187 -1.210 1.55 66.32 -1.179 1.59 66.32 1.001 0.002
14.15 5.981 1.986 -3.190 -1.204 1.56 66.32 -1.173 1.60 66.31 1.001 0.002
14.25 5.982 1.995 -3.192 -1.197 1.57 66.31 -1.167 1.61 66.31 1.001 0.002
14.35 5.984 2.004 -3.194 -1.191 1.58 66.31 -1.161 1.62 66.30 1.001 0.002
14.45 5.985 2.012 -3.197 -1.185 1.59 66.30 -1.155 1.63 66.30 1.001 0.001
14.55 5.986 2.020 -3.199 -1.178 1.60 66.30 -1.149 1.64 66.29 1.001 0.001
14.65 5.987 2.029 -3.201 -1.172 1.60 66.29 -1.144 1.65 66.29 1.001 0.001
14.75 5.988 2.037 -3.203 -1.167 1.61 66.29 -1.138 1.65 66.28 1.001 0.001
14.85 5.989 2.044 -3.205 -1.161 1.62 66.29 -1.133 1.66 66.28 1.001 0.001
14.95 5.991 2.052 -3.207 -1.155 1.63 66.28 -1.128 1.67 66.28 1.001 0.001
15.05 5.992 2.060 -3.209 -1.149 1.64 66.28 -1.123 1.68 66.27 1.001 0.001
15.15 5.993 2.067 -3.211 -1.144 1.65 66.27 -1.118 1.69 66.27 1.001 0.001
15.25 5.994 2.074 -3.212 -1.138 1.66 66.27 -1.113 1.69 66.26 1.001 0.001
15.35 5.995 2.081 -3.214 -1.133 1.66 66.26 -1.108 1.70 66.26 1.001 0.001
15.45 5.996 2.088 -3.216 -1.128 1.67 66.26 -1.103 1.71 66.25 1.001 0.001
15.55 5.997 2.095 -3.217 -1.123 1.68 66.26 -1.098 1.72 66.25 1.001 0.001
15.65 5.999 2.102 -3.219 -1.118 1.69 66.25 -1.093 1.72 66.25 1.001 0.001
15.75 6.000 2.108 -3.221 -1.113 1.69 66.25 -1.089 1.73 66.24 1.001 0.001
15.85 6.001 2.115 -3.222 -1.108 1.70 66.24 -1.084 1.74 66.24 1.001 0.001
15.95 6.002 2.121 -3.224 -1.103 1.71 66.24 -1.080 1.74 66.23 1.001 0.001
16.05 6.003 2.127 -3.225 -1.098 1.72 66.23 -1.076 1.75 66.23 1.001 0.001
16.15 6.004 2.133 -3.227 -1.093 1.72 66.23 -1.071 1.76 66.23 1.001 0.001
16.25 6.005 2.139 -3.228 -1.089 1.73 66.23 -1.067 1.76 66.22 1.001 0.001
16.35 6.006 2.145 -3.229 -1.084 1.74 66.22 -1.063 1.77 66.22 1.001 0.001
16.45 6.007 2.151 -3.231 -1.080 1.74 66.22 -1.059 1.77 66.21 1.001 0.001
16.55 6.008 2.157 -3.232 -1.075 1.75 66.22 -1.055 1.78 66.21 1.001 0.001
16.65 6.009 2.163 -3.234 -1.071 1.76 66.21 -1.051 1.79 66.21 1.001 0.001
16.75 6.010 2.168 -3.235 -1.067 1.76 66.21 -1.047 1.79 66.20 1.001 0.001
16.85 6.011 2.174 -3.236 -1.063 1.77 66.20 -1.043 1.80 66.20 1.001 0.001
16.95 6.012 2.179 -3.238 -1.058 1.77 66.20 -1.039 1.80 66.20 1.001 0.001
17.05 6.013 2.185 -3.239 -1.054 1.78 66.20 -1.035 1.81 66.19 1.001 0.001
17.15 6.014 2.190 -3.240 -1.050 1.79 66.19 -1.031 1.81 66.19 1.001 0.001
17.25 6.015 2.195 -3.242 -1.046 1.79 66.19 -1.028 1.82 66.19 1.001 0.001
17.35 6.016 2.201 -3.243 -1.043 1.80 66.19 -1.024 1.82 66.18 1.001 0.001
17.45 6.017 2.206 -3.244 -1.039 1.80 66.18 -1.021 1.83 66.18 1.001 0.001
17.55 6.018 2.211 -3.246 -1.035 1.81 66.18 -1.017 1.83 66.18 1.001 0.001
17.65 6.018 2.216 -3.247 -1.031 1.81 66.18 -1.014 1.84 66.17 1.001 0.001
17.75 6.019 2.221 -3.248 -1.028 1.82 66.18 -1.010 1.84 66.17 1.001 0.001
17.85 6.020 2.226 -3.250 -1.024 1.82 66.17 -1.007 1.85 66.17 1.001 0.001
17.95 6.021 2.230 -3.251 -1.020 1.83 66.17 -1.004 1.85 66.17 1.001 0.001
18.05 6.022 2.235 -3.252 -1.017 1.83 66.17 -1.000 1.85 66.16 1.001 0.001
18.15 6.023 2.240 -3.253 -1.014 1.84 66.16 -0.997 1.86 66.16 1.000 0.001
18.25 6.023 2.244 -3.255 -1.010 1.84 66.16 -0.994 1.86 66.16 1.000 0.001
18.35 6.024 2.249 -3.256 -1.007 1.85 66.16 -0.991 1.87 66.15 1.000 0.001
18.45 6.025 2.253 -3.257 -1.004 1.85 66.15 -0.988 1.87 66.15 1.000 0.001
18.55 6.026 2.258 -3.258 -1.000 1.85 66.15 -0.985 1.88 66.15 1.000 0.001
18.65 6.027 2.262 -3.259 -0.997 1.86 66.15 -0.982 1.88 66.15 1.000 0.001
18.75 6.027 2.266 -3.260 -0.994 1.86 66.15 -0.979 1.88 66.14 1.000 0.001
18.85 6.028 2.271 -3.262 -0.991 1.87 66.14 -0.976 1.89 66.14 1.000 0.001
18.95 6.029 2.275 -3.263 -0.988 1.87 66.14 -0.973 1.89 66.14 1.000 0.001
19.05 6.030 2.279 -3.264 -0.985 1.88 66.14 -0.971 1.89 66.13 1.000 0.001
19.15 6.030 2.283 -3.265 -0.982 1.88 66.14 -0.968 1.90 66.13 1.000 0.001
19.25 6.031 2.287 -3.266 -0.979 1.88 66.13 -0.965 1.90 66.13 1.000 0.001
19.35 6.032 2.291 -3.267 -0.976 1.89 66.13 -0.963 1.90 66.13 1.000 0.001
19.45 6.032 2.295 -3.268 -0.973 1.89 66.13 -0.960 1.91 66.12 1.000 0.001
19.55 6.033 2.298 -3.269 -0.971 1.89 66.13 -0.958 1.91 66.12 1.000 0.001
19.65 6.034 2.302 -3.270 -0.968 1.90 66.12 -0.955 1.91 66.12 1.000 0.001
19.75 6.034 2.306 -3.271 -0.965 1.90 66.12 -0.953 1.92 66.12 1.000 0.001
19.85 6.035 2.309 -3.272 -0.963 1.90 66.12 -0.950 1.92 66.12 1.000 0.001
19.95 6.035 2.313 -3.273 -0.960 1.91 66.12 -0.948 1.92 66.11 1.000 0.001
