t V gam alpha th Tc Tr thsp Tcc Trc lf gd
10.35 7.071 0.091 -0.091 -0.000 0.00 58.14 0.000 0.00 58.49 1.000 -0.000
10.45 7.024 0.090 -0.090 -0.000 0.00 58.41 0.000 0.00 58.75 1.000 -0.000
10.55 6.977 0.088 -0.088 -0.000 0.00 58.67 0.000 0.00 59.01 1.000 -0.000
10.65 6.931 0.087 -0.087 -0.000 0.00 58.93 0.000 0.00 59.26 1.000 -0.000
10.75 6.886 0.086 -0.086 -0.000 0.00 59.19 0.000 0.00 59.51 1.000 -0.000
10.85 6.841 0.084 -0.084 -0.000 0.00 59.44 0.000 0.00 59.75 1.000 -0.000
10.95 6.797 0.083 -0.083 -0.000 0.00 59.68 0.000 0.00 59.99 1.000 -0.000
11.05 6.753 0.081 -0.081 -0.000 0.00 59.92 0.000 0.00 60.22 1.000 -0.000
11.15 6.710 0.080 -0.080 -0.000 0.00 60.15 0.000 0.00 60.45 1.000 -0.000
11.25 6.668 0.079 -0.079 -0.000 0.00 60.38 0.000 0.00 60.67 1.000 -0.000
11.35 6.625 0.077 -0.077 -0.000 0.00 60.61 0.000 0.00 60.90 1.000 -0.000
11.45 6.584 0.076 -0.076 -0.000 0.00 60.83 0.000 0.00 61.11 1.000 -0.000
11.55 6.543 0.074 -0.074 -0.000 0.00 61.05 0.000 0.00 61.32 1.000 -0.000
11.65 6.503 0.073 -0.073 -0.000 0.00 61.26 0.000 0.00 61.53 1.000 -0.000
11.75 6.463 0.072 -0.072 -0.000 0.00 61.47 0.000 0.00 61.74 1.000 -0.000
11.85 6.423 0.070 -0.070 -0.000 0.00 61.68 0.000 0.00 61.94 1.000 -0.000
11.95 6.384 0.069 -0.069 -0.000 0.00 61.88 0.000 0.00 62.14 1.000 -0.000
12.05 6.346 0.068 -0.068 -0.000 0.00 62.08 0.000 0.00 62.33 1.000 -0.000
12.15 6.308 0.066 -0.066 -0.000 0.00 62.28 0.000 0.00 62.52 1.000 -0.000
12.25 6.270 0.065 -0.065 -0.000 0.00 62.47 0.000 0.00 62.71 1.000 -0.000
12.35 6.233 0.064 -0.064 -0.000 0.00 62.66 0.000 0.00 62.89 1.000 -0.000
12.45 6.196 0.063 -0.063 -0.000 0.00 62.84 0.000 0.00 63.07 1.000 -0.000
12.55 6.160 0.061 -0.061 -0.000 0.00 63.02 0.000 0.00 63.25 1.000 -0.000
12.65 6.124 0.060 -0.060 -0.000 0.00 63.20 0.000 0.00 63.43 1.000 -0.000
12.75 6.089 0.059 -0.059 -0.000 0.00 63.38 0.000 0.00 63.60 1.000 -0.000
12.85 6.054 0.058 -0.058 -0.000 0.00 63.55 0.000 0.00 63.77 1.000 -0.000
12.95 6.019 0.057 -0.057 -0.000 0.00 63.72 0.000 0.00 63.93 1.000 -0.000
13.05 5.985 0.055 -0.055 -0.000 0.00 63.89 0.000 0.00 64.10 1.000 -0.000
13.15 5.952 0.054 -0.054 -0.000 0.21 64.05 0.000 1.50 64.26 1.000 -0.000
13.25 5.924 0.055 -0.055 -0.000 0.65 64.21 0.000 3.00 64.40 1.000 0.000
13.35 5.902 0.058 -0.058 -0.000 1.28 64.34 0.000 4.50 64.50 1.000 0.001
13.45 5.890 0.064 -0.064 -0.000 2.07 64.43 0.000 6.00 64.53 1.001 0.001
13.55 5.889 0.074 -0.074 -0.000 2.99 64.46 0.000 7.50 64.49 1.001 0.002
13.65 5.900 0.085 -0.085 -0.000 4.02 64.44 0.000 9.00 64.38 1.001 0.002
13.75 5.924 0.098 -0.098 -0.000 5.13 64.35 0.000 10.50 64.21 1.001 0.002
13.85 5.962 0.112 -0.112 -0.000 6.31 64.19 0.000 12.00 63.97 1.002 0.003
13.95 6.014 0.127 -0.127 -0.000 7.55 63.96 0.000 13.50 63.66 1.002 0.003
14.05 6.080 0.144 -0.144 -0.000 8.62 63.67 0.000 13.41 63.26 1.002 0.003
14.15 6.158 0.161 -0.161 -0.000 9.45 63.29 0.000 13.11 62.80 1.002 0.003
14.25 6.243 0.176 -0.176 -0.000 10.04 62.86 0.000 12.58 62.29 1.002 0.003
14.35 6.333 0.187 -0.187 -0.000 10.39 62.38 0.000 11.78 61.77 1.001 0.002
14.45 6.425 0.195 -0.195 -0.000 10.50 61.88 0.000 10.71 61.25 1.001 0.002
14.55 6.515 0.199 -0.199 -0.000 10.36 61.38 0.000 9.37 60.74 1.000 0.001
14.65 6.601 0.200 -0.200 -0.000 9.97 60.88 0.000 7.87 60.26 1.000 0.000
14.75 6.680 0.195 -0.195 -0.000 9.38 60.41 0.000 6.37 59.82 0.999 -0.001
14.85 6.750 0.186 -0.186 -0.000 8.63 59.98 0.000 4.87 59.44 0.999 -0.001
14.95 6.808 0.173 -0.173 -0.000 7.74 59.60 0.000 3.37 59.14 0.998 -0.002
15.05 6.854 0.156 -0.156 -0.000 6.74 59.29 0.000 1.87 58.91 0.998 -0.003
15.15 6.886 0.135 -0.135 -0.000 5.65 59.05 0.000 0.37 58.78 0.997 -0.004
15.25 6.905 0.112 -0.112 -0.000 4.63 58.89 0.000 0.00 58.73 0.997 -0.004
15.35 6.912 0.087 -0.087 -0.000 3.79 58.82 0.000 0.00 58.76 0.997 -0.004
15.45 6.909 0.063 -0.063 -0.000 3.10 58.83 0.000 0.00 58.85 0.997 -0.004
15.55 6.899 0.041 -0.041 -0.000 2.54 58.89 0.000 0.00 58.98 0.997 -0.004
15.65 6.883 0.022 -0.022 -0.000 2.08 58.99 0.000 0.00 59.13 0.998 -0.003
15.75 6.862 0.005 -0.005 -0.000 1.70 59.11 0.000 0.00 59.28 0.998 -0.003
15.85 6.837 -0.009 0.009 -0.000 1.39 59.26 0.000 0.00 59.45 0.998 -0.003
15.95 6.808 -0.022 0.022 -0.000 1.14 59.42 0.000 0.00 59.63 0.999 -0.002
16.05 6.778 -0.033 0.033 -0.000 0.93 59.60 0.000 0.00 59.83 0.999 -0.002
16.15 6.745 -0.042 0.042 -0.000 0.76 59.79 0.000 0.00 60.03 0.999 -0.002
16.25 6.711 -0.050 0.050 -0.000 0.63 59.99 0.000 0.00 60.24 0.999 -0.001
16.35 6.676 -0.055 0.055 -0.000 0.51 60.19 0.000 0.00 60.45 0.999 -0.001
16.45 6.640 -0.059 0.059 -0.000 0.42 60.40 0.000 0.00 60.66 1.000 -0.001
16.55 6.603 -0.063 0.063 -0.000 0.34 60.60 0.000 0.00 60.86 1.000 -0.001
16.65 6.566 -0.065 0.065 -0.000 0.28 60.81 0.000 0.00 61.07 1.000 -0.000
16.75 6.529 -0.066 0.066 -0.000 0.23 61.02 0.000 0.00 61.28 1.000 -0.000
16.85 6.491 -0.066 0.066 -0.000 0.19 61.22 0.000 0.00 61.48 1.000 -0.000
16.95 6.454 -0.066 0.066 -0.000 0.15 61.43 0.000 0.00 61.68 1.000 0.000
17.05 6.417 -0.065 0.065 -0.000 0.13 61.63 0.000 0.00 61.88 1.000 0.000
17.15 6.380 -0.064 0.064 -0.000 0.10 61.83 0.000 0.00 62.08 1.000 0.000
17.25 6.343 -0.062 0.062 -0.000 0.08 62.02 0.000 0.00 62.27 1.000 0.000
17.35 6.306 -0.060 0.060 -0.000 0.07 62.22 0.000 0.00 62.46 1.000 0.000
17.45 6.269 -0.058 0.058 -0.000 0.06 62.41 0.000 0.00 62.65 1.000 0.000
17.55 6.233 -0.055 0.055 -0.000 0.05 62.60 0.000 0.00 62.84 1.000 0.000
17.65 6.197 -0.053 0.053 -0.000 0.04 62.78 0.000 0.00 63.02 1.000 0.000
17.75 6.161 -0.050 0.050 -0.000 0.03 62.97 0.000 0.00 63.20 1.000 0.000
17.85 6.126 -0.047 0.047 -0.000 0.03 63.15 0.000 0.00 63.37 1.000 0.000
17.95 6.091 -0.044 0.044 -0.000 0.02 63.32 0.000 0.00 63.55 1.000 0.000
18.05 6.057 -0.042 0.042 -0.000 0.02 63.50 0.000 0.00 63.72 1.000 0.000
18.15 6.022 -0.039 0.039 -0.000 0.01 63.67 0.000 0.00 63.88 1.000 0.000
18.25 5.988 -0.036 0.036 -0.000 0.01 63.84 0.000 0.00 64.05 1.000 0.000
18.35 5.956 -0.033 0.033 -0.000 0.22 64.00 0.000 1.50 64.21 1.000 0.000
18.45 5.928 -0.029 0.029 -0.000 0.66 64.16 0.000 3.00 64.35 1.001 0.001
18.55 5.907 -0.023 0.023 -0.000 1.29 64.29 0.000 4.50 64.45 1.001 0.001
18.65 5.895 -0.013 0.013 -0.000 2.08 64.38 0.000 6.00 64.48 1.001 0.002
18.75 5.894 0.000 -0.000 -0.000 3.00 64.42 0.000 7.50 64.44 1.001 0.002
18.85 5.905 0.015 -0.015 -0.000 4.02 64.39 0.000 9.00 64.33 1.002 0.003
18.95 5.929 0.031 -0.031 -0.000 5.13 64.30 0.000 10.50 64.16 1.002 0.003
19.05 5.967 0.048 -0.048 -0.000 6.31 64.14 0.000 12.00 63.92 1.002 0.003
19.15 6.019 0.066 -0.066 -0.000 7.55 63.91 0.000 13.50 63.60 1.002 0.003
19.25 6.086 0.086 -0.086 -0.000 8.62 63.61 0.000 13.40 63.21 1.002 0.004
19.35 6.163 0.105 -0.105 -0.000 9.44 63.24 0.000 13.08 62.74 1.002 0.004
19.45 6.248 0.123 -0.123 -0.000 10.03 62.80 0.000 12.53 62.24 1.002 0.003
19.55 6.338 0.137 -0.137 -0.000 10.37 62.33 0.000 11.72 61.72 1.001 0.003
19.65 6.430 0.147 -0.147 -0.000 10.47 61.83 0.000 10.64 61.20 1.001 0.002
19.75 6.520 0.153 -0.153 -0.000 10.32 61.33 0.000 9.28 60.69 1.001 0.001
19.85 6.605 0.155 -0.155 -0.000 9.92 60.83 0.000 7.78 60.22 1.000 0.000
19.95 6.683 0.153 -0.153 -0.000 9.32 60.36 0.000 6.28 59.78 1.000 -0.000
