t V gam alpha th Tc Tr thsp Tcc Trc lf gd
2.25 8.011 -1.128 -7.798 -8.926 7.82 62.11 -10.130 9.02 61.52 0.980 -0.025
2.35 8.187 -1.263 -7.901 -9.164 8.07 61.63 -10.271 9.25 61.03 0.981 -0.023
2.45 8.367 -1.388 -7.994 -9.382 8.31 61.15 -10.396 9.47 60.53 0.982 -0.022
2.55 8.551 -1.501 -8.080 -9.581 8.55 60.65 -10.506 9.68 60.03 0.984 -0.020
2.65 8.737 -1.602 -8.161 -9.762 8.78 60.15 -10.602 9.88 59.52 0.986 -0.017
2.75 8.925 -1.688 -8.238 -9.926 9.01 59.65 -10.685 10.08 59.00 0.988 -0.015
2.85 9.116 -1.760 -8.314 -10.073 9.23 59.13 -10.755 10.27 58.49 0.990 -0.012
2.95 9.307 -1.816 -8.389 -10.205 9.44 58.62 -10.812 10.45 57.96 0.992 -0.010
3.05 9.500 -1.857 -8.464 -10.322 9.65 58.10 -10.858 10.62 57.44 0.994 -0.007
3.15 9.693 -1.884 -8.540 -10.424 9.85 57.58 -10.892 10.79 56.91 0.997 -0.004
3.25 9.887 -1.895 -8.617 -10.512 10.04 57.05 -10.916 10.95 56.38 0.999 -0.002
3.35 10.080 -1.892 -8.695 -10.587 10.23 56.52 -10.929 11.11 55.85 1.002 0.001
3.45 10.272 -1.875 -8.774 -10.649 10.41 55.99 -10.931 11.26 55.32 1.004 0.003
3.55 10.464 -1.845 -8.854 -10.700 10.58 55.46 -10.925 11.40 54.79 1.007 0.005
3.65 10.654 -1.803 -8.935 -10.738 10.75 54.93 -10.908 11.54 54.26 1.009 0.007
3.75 10.843 -1.749 -9.017 -10.766 10.91 54.40 -10.884 11.67 53.73 1.012 0.010
3.85 11.030 -1.684 -9.098 -10.783 11.06 53.87 -10.850 11.79 53.20 1.014 0.011
3.95 11.214 -1.609 -9.180 -10.789 11.21 53.34 -10.809 11.91 52.67 1.016 0.013
4.05 11.396 -1.525 -9.261 -10.786 11.35 52.81 -10.760 12.02 52.14 1.018 0.015
4.15 11.576 -1.432 -9.342 -10.774 11.49 52.28 -10.703 12.13 51.62 1.020 0.016
4.25 11.752 -1.331 -9.421 -10.752 11.62 51.76 -10.640 12.23 51.09 1.022 0.018
4.35 11.926 -1.223 -9.499 -10.722 11.74 51.23 -10.570 12.33 50.57 1.024 0.019
4.45 12.096 -1.109 -9.576 -10.684 11.86 50.71 -10.494 12.42 50.05 1.025 0.020
4.55 12.262 -0.988 -9.650 -10.639 11.97 50.19 -10.413 12.50 49.54 1.027 0.021
4.65 12.425 -0.863 -9.723 -10.586 12.08 49.68 -10.326 12.59 49.03 1.028 0.022
4.75 12.584 -0.733 -9.793 -10.526 12.18 49.17 -10.233 12.66 48.52 1.030 0.023
4.85 12.739 -0.599 -9.861 -10.460 12.28 48.66 -10.137 12.74 48.02 1.031 0.023
4.95 12.890 -0.461 -9.926 -10.387 12.37 48.15 -10.035 12.80 47.52 1.032 0.024
5.05 13.037 -0.320 -9.988 -10.309 12.46 47.66 -9.930 12.87 47.02 1.033 0.025
5.15 13.180 -0.177 -10.048 -10.225 12.54 47.16 -9.821 12.93 46.54 1.034 0.025
5.25 13.318 -0.032 -10.105 -10.136 12.62 46.67 -9.709 12.98 46.05 1.035 0.025
5.35 13.451 0.115 -10.158 -10.043 12.69 46.18 -9.594 13.04 45.57 1.035 0.026
5.45 13.580 0.264 -10.209 -9.945 12.76 45.70 -9.476 13.08 45.10 1.036 0.026
5.55 13.705 0.413 -10.257 -9.844 12.83 45.23 -9.356 13.13 44.63 1.037 0.026
5.65 13.825 0.564 -10.302 -9.738 12.89 44.76 -9.234 13.17 44.17 1.037 0.026
5.75 13.941 0.714 -10.344 -9.630 12.94 44.30 -9.109 13.21 43.71 1.037 0.026
5.85 14.051 0.865 -10.383 -9.518 13.00 43.84 -8.984 13.25 43.26 1.038 0.026
5.95 14.158 1.015 -10.419 -9.404 13.05 43.39 -8.857 13.28 42.82 1.038 0.026
6.05 14.259 1.165 -10.452 -9.287 13.09 42.94 -8.729 13.31 42.38 1.038 0.026
6.15 14.356 1.313 -10.482 -9.168 13.14 42.50 -8.601 13.34 41.95 1.038 0.026
6.25 14.449 1.461 -10.509 -9.048 13.18 42.07 -8.472 13.36 41.53 1.038 0.026
6.35 14.537 1.608 -10.534 -8.925 13.21 41.65 -8.343 13.38 41.11 1.038 0.026
6.45 14.620 1.753 -10.555 -8.802 13.25 41.23 -8.214 13.40 40.70 1.038 0.025
6.55 14.700 1.897 -10.574 -8.678 13.28 40.82 -8.085 13.42 40.30 1.037 0.025
6.65 14.775 2.038 -10.591 -8.553 13.30 40.41 -7.957 13.43 39.91 1.037 0.025
6.75 14.845 2.178 -10.605 -8.427 13.33 40.02 -7.830 13.45 39.52 1.037 0.024
6.85 14.911 2.315 -10.616 -8.301 13.35 39.63 -7.703 13.46 39.14 1.036 0.024
6.95 14.974 2.450 -10.625 -8.175 13.37 39.25 -7.577 13.47 38.76 1.036 0.024
7.05 15.032 2.582 -10.632 -8.050 13.39 38.87 -7.453 13.48 38.40 1.035 0.023
7.15 15.086 2.712 -10.637 -7.925 13.41 38.50 -7.330 13.48 38.04 1.034 0.023
7.25 15.136 2.838 -10.639 -7.800 13.42 38.14 -7.209 13.49 37.69 1.034 0.022
7.35 15.183 2.962 -10.639 -7.676 13.43 37.79 -7.090 13.49 37.34 1.033 0.022
7.45 15.226 3.083 -10.636 -7.554 13.44 37.44 -6.972 13.49 37.01 1.032 0.021
7.55 15.265 3.200 -10.632 -7.432 13.45 37.11 -6.856 13.49 36.68 1.031 0.020
7.65 15.301 3.314 -10.626 -7.312 13.46 36.78 -6.743 13.49 36.36 1.031 0.020
7.75 15.333 3.424 -10.618 -7.194 13.47 36.45 -6.632 13.49 36.05 1.030 0.019
7.85 15.362 3.531 -10.608 -7.077 13.47 36.14 -6.524 13.49 35.74 1.029 0.019
7.95 15.388 3.634 -10.596 -6.962 13.47 35.83 -6.418 13.49 35.44 1.028 0.018
8.05 15.411 3.734 -10.583 -6.849 13.48 35.53 -6.314 13.48 35.15 1.027 0.017
8.15 15.429 3.850 -10.269 -6.419 13.39 35.13 -3.203 12.64 34.53 1.044 0.018
8.25 15.436 4.045 -9.870 -5.825 13.08 34.40 -3.119 11.46 33.36 1.061 0.034
8.35 15.430 4.279 -9.593 -5.314 12.82 33.37 -2.965 11.83 31.99 1.066 0.041
8.45 15.413 4.516 -9.382 -4.866 12.80 32.24 -2.818 12.93 30.87 1.064 0.042
8.55 15.390 4.746 -9.238 -4.492 12.83 31.52 -2.798 12.92 30.73 1.062 0.040
8.65 15.360 4.970 -9.153 -4.184 12.84 31.09 -2.790 12.92 30.62 1.060 0.039
8.75 15.327 5.183 -9.114 -3.931 12.85 30.83 -2.793 12.91 30.53 1.057 0.037
8.85 15.290 5.381 -9.107 -3.727 12.86 30.66 -2.806 12.90 30.47 1.052 0.035
8.95 15.251 5.560 -9.123 -3.563 12.87 30.55 -2.829 12.89 30.42 1.046 0.031
9.05 15.210 5.719 -9.153 -3.434 12.87 30.47 -2.861 12.87 30.39 1.040 0.028
9.15 15.168 5.854 -9.190 -3.336 12.87 30.43 -2.902 12.86 30.38 1.034 0.024
9.25 15.124 5.966 -9.230 -3.264 12.86 30.41 -2.951 12.85 30.38 1.027 0.020
9.35 15.081 6.055 -9.270 -3.215 12.86 30.40 -3.007 12.83 30.40 1.021 0.016
9.45 15.037 6.123 -9.308 -3.186 12.85 30.41 -3.069 12.82 30.43 1.015 0.012
9.55 14.993 6.169 -9.343 -3.174 12.84 30.44 -3.138 12.80 30.47 1.010 0.008
9.65 14.950 6.195 -9.373 -3.177 12.84 30.48 -3.211 12.79 30.52 1.005 0.005
9.75 14.908 6.204 -9.399 -3.194 12.83 30.52 -3.289 12.77 30.58 1.000 0.002
9.85 14.867 6.197 -9.420 -3.223 12.81 30.58 -3.370 12.76 30.65 0.996 -0.001
9.95 14.827 6.176 -9.436 -3.261 12.80 30.64 -3.453 12.74 30.72 0.992 -0.004
10.05 14.789 6.141 -9.449 -3.307 12.79 30.70 -3.538 12.73 30.79 0.989 -0.006
10.15 14.752 6.095 -9.456 -3.361 12.78 30.77 -3.622 12.71 30.85 0.987 -0.008
10.25 14.717 6.040 -9.459 -3.420 12.76 30.84 -3.706 12.70 30.92 0.984 -0.010
10.35 14.683 5.975 -9.458 -3.483 12.75 30.90 -3.788 12.69 30.97 0.982 -0.011
10.45 14.652 5.903 -9.452 -3.549 12.74 30.95 -3.868 12.68 31.02 0.980 -0.013
10.55 14.622 5.825 -9.443 -3.618 12.73 31.00 -3.946 12.68 31.05 0.979 -0.014
10.65 14.594 5.741 -9.429 -3.688 12.72 31.04 -4.021 12.67 31.08 0.978 -0.015
10.75 14.567 5.653 -9.412 -3.758 12.71 31.07 -4.094 12.67 31.11 0.977 -0.015
10.85 14.543 5.562 -9.391 -3.829 12.70 31.09 -4.165 12.66 31.12 0.976 -0.016
10.95 14.520 5.468 -9.367 -3.899 12.69 31.11 -4.233 12.66 31.13 0.975 -0.016
11.05 14.499 5.373 -9.341 -3.969 12.69 31.12 -4.298 12.66 31.12 0.975 -0.017
11.15 14.480 5.276 -9.313 -4.037 12.68 31.12 -4.360 12.67 31.11 0.975 -0.017
11.25 14.462 5.179 -9.283 -4.104 12.68 31.11 -4.421 12.67 31.10 0.975 -0.017
11.35 14.446 5.082 -9.251 -4.169 12.68 31.10 -4.478 12.67 31.08 0.975 -0.017
11.45 14.432 4.985 -9.218 -4.233 12.68 31.08 -4.534 12.68 31.05 0.975 -0.017
11.55 14.419 4.890 -9.185 -4.295 12.68 31.05 -4.587 12.68 31.02 0.976 -0.017
11.65 14.408 4.796 -9.151 -4.355 12.68 31.02 -4.638 12.68 30.98 0.976 -0.016
11.75 14.398 4.703 -9.117 -4.413 12.68 30.99 -4.687 12.69 30.94 0.977 -0.016
11.85 14.389 4.613 -9.082 -4.469 12.68 30.95 -4.734 12.69 30.89 0.977 -0.016
11.95 14.382 4.525 -9.048 -4.523 12.69 30.90 -4.779 12.70 30.85 0.978 -0.015
12.05 14.376 4.439 -9.014 -4.576 12.69 30.85 -4.822 12.70 30.79 0.978 -0.015
12.15 14.371 4.355 -8.981 -4.626 12.69 30.80 -4.863 12.70 30.74 0.979 -0.015
12.25 14.367 4.274 -8.949 -4.674 12.69 30.75 -4.902 12.71 30.68 0.980 -0.014
12.35 14.365 4.196 -8.917 -4.721 12.70 30.69 -4.940 12.71 30.62 0.980 -0.014
12.45 14.363 4.121 -8.886 -4.766 12.70 30.64 -4.976 12.71 30.56 0.981 -0.013
12.55 14.362 4.048 -8.856 -4.809 12.70 30.57 -5.011 12.72 30.50 0.982 -0.013
12.65 14.362 3.978 -8.828 -4.850 12.70 30.51 -5.044 12.72 30.43 0.982 -0.012
12.75 14.362 3.910 -8.800 -4.890 12.71 30.45 -5.076 12.72 30.36 0.983 -0.012
12.85 14.364 3.846 -8.773 -4.927 12.71 30.38 -5.106 12.72 30.30 0.984 -0.011
12.95 14.366 3.784 -8.747 -4.964 12.71 30.31 -5.135 12.72 30.23 0.984 -0.011
13.05 14.369 3.724 -8.723 -4.999 12.71 30.24 -5.162 12.72 30.16 0.985 -0.010
13.15 14.372 3.667 -8.699 -5.032 12.71 30.17 -5.189 12.71 30.09 0.986 -0.010
13.25 14.376 3.613 -8.677 -5.064 12.71 30.10 -5.214 12.71 30.01 0.986 -0.009
13.35 14.380 3.561 -8.655 -5.094 12.71 30.03 -5.237 12.71 29.94 0.987 -0.009
13.45 14.385 3.511 -8.635 -5.123 12.71 29.96 -5.260 12.70 29.87 0.988 -0.009
13.55 14.390 3.464 -8.615 -5.151 12.71 29.88 -5.282 12.70 29.79 0.988 -0.008
13.65 14.395 3.418 -8.596 -5.178 12.71 29.81 -5.302 12.69 29.72 0.989 -0.008
13.75 14.401 3.375 -8.578 -5.203 12.70 29.74 -5.322 12.69 29.64 0.989 -0.008
13.85 14.407 3.334 -8.561 -5.227 12.70 29.66 -5.341 12.68 29.57 0.990 -0.007
13.95 14.413 3.295 -8.545 -5.250 12.69 29.59 -5.359 12.67 29.49 0.990 -0.007
14.05 14.419 3.257 -8.529 -5.272 12.69 29.51 -5.375 12.66 29.41 0.991 -0.007
14.15 14.426 3.221 -8.514 -5.293 12.68 29.43 -5.391 12.65 29.34 0.991 -0.006
14.25 14.432 3.187 -8.500 -5.313 12.68 29.36 -5.407 12.65 29.26 0.991 -0.006
14.35 14.439 3.154 -8.486 -5.332 12.67 29.28 -5.421 12.63 29.19 0.992 -0.006
14.45 14.445 3.123 -8.473 -5.350 12.66 29.21 -5.435 12.62 29.11 0.992 -0.005
14.55 14.452 3.093 -8.460 -5.367 12.65 29.13 -5.448 12.61 29.03 0.992 -0.005
14.65 14.459 3.064 -8.448 -5.384 12.64 29.06 -5.461 12.60 28.96 0.993 -0.005
14.75 14.465 3.037 -8.436 -5.400 12.63 28.98 -5.473 12.59 28.88 0.993 -0.005
14.85 14.472 3.010 -8.425 -5.414 12.62 28.90 -5.484 12.57 28.81 0.993 -0.005
14.95 14.478 2.985 -8.413 -5.429 12.61 28.83 -5.495 12.56 28.73 0.994 -0.004
15.05 14.485 2.960 -8.403 -5.442 12.60 28.75 -5.506 12.54 28.66 0.994 -0.004
15.15 14.491 2.937 -8.392 -5.455 12.59 28.68 -5.516 12.53 28.58 0.994 -0.004
15.25 14.497 2.914 -8.382 -5.468 12.58 28.60 -5.526 12.51 28.51 0.994 -0.004
15.35 14.503 2.892 -8.371 -5.479 12.56 28.53 -5.535 12.50 28.44 0.994 -0.004
15.45 14.509 2.871 -8.362 -5.491 12.55 28.46 -5.544 12.48 28.36 0.995 -0.004
15.55 14.514 2.850 -8.352 -5.502 12.53 28.38 -5.553 12.46 28.29 0.995 -0.004
15.65 14.520 2.830 -8.342 -5.512 12.52 28.31 -5.562 12.45 28.22 0.995 -0.004
15.75 14.525 2.810 -8.332 -5.522 12.50 28.24 -5.570 12.43 28.15 0.995 -0.003
15.85 14.530 2.791 -8.323 -5.532 12.49 28.17 -5.578 12.41 28.08 0.995 -0.003
15.95 14.535 2.772 -8.314 -5.541 12.47 28.10 -5.586 12.39 28.01 0.995 -0.003
16.05 14.540 2.754 -8.304 -5.551 12.45 28.03 -5.594 12.37 27.94 0.995 -0.003
16.15 14.544 2.735 -8.295 -5.560 12.43 27.95 -5.602 12.35 27.87 0.995 -0.003
16.25 14.548 2.717 -8.285 -5.568 12.42 27.89 -5.609 12.33 27.80 0.995 -0.003
16.35 14.552 2.699 -8.276 -5.577 12.40 27.82 -5.617 12.31 27.73 0.995 -0.003
16.45 14.556 2.682 -8.267 -5.585 12.38 27.75 -5.624 12.29 27.66 0.995 -0.003
16.55 14.560 2.664 -8.257 -5.593 12.36 27.68 -5.632 12.26 27.60 0.995 -0.003
16.65 14.563 2.647 -8.248 -5.601 12.34 27.61 -5.639 12.24 27.53 0.995 -0.003
16.75 14.566 2.629 -8.238 -5.609 12.32 27.55 -5.647 12.22 27.46 0.995 -0.003
16.85 14.569 2.612 -8.229 -5.617 12.30 27.48 -5.655 12.20 27.40 0.995 -0.003
16.95 14.571 2.594 -8.219 -5.625 12.28 27.42 -5.662 12.17 27.33 0.995 -0.003
17.05 14.574 2.577 -8.209 -5.633 12.25 27.35 -5.670 12.15 27.27 0.995 -0.003
17.15 14.576 2.559 -8.199 -5.641 12.23 27.29 -5.678 12.13 27.21 0.995 -0.003
17.25 14.578 2.541 -8.190 -5.648 12.21 27.22 -5.686 12.10 27.14 0.995 -0.003
17.35 14.579 2.523 -8.179 -5.656 12.19 27.16 -5.694 12.08 27.08 0.995 -0.003
17.45 14.581 2.505 -8.169 -5.664 12.16 27.10 -5.702 12.06 27.02 0.995 -0.003
17.55 14.582 2.487 -8.159 -5.672 12.14 27.04 -5.711 12.03 26.96 0.995 -0.003
17.65 14.583 2.468 -8.149 -5.680 12.12 26.98 -5.719 12.01 26.90 0.995 -0.003
17.75 14.584 2.449 -8.138 -5.689 12.09 26.92 -5.728 11.98 26.84 0.995 -0.003
17.85 14.585 2.430 -8.127 -5.697 12.07 26.86 -5.737 11.96 26.78 0.995 -0.003
17.95 14.585 2.411 -8.117 -5.705 12.05 26.80 -5.746 11.93 26.72 0.995 -0.003
18.05 14.586 2.392 -8.106 -5.714 12.02 26.74 -5.755 11.90 26.66 0.995 -0.003
18.15 14.586 2.372 -8.095 -5.723 12.00 26.68 -5.764 11.88 26.61 0.995 -0.003
18.25 14.586 2.352 -8.084 -5.732 11.97 26.62 -5.774 11.85 26.55 0.995 -0.003
18.35 14.585 2.332 -8.072 -5.741 11.95 26.57 -5.784 11.83 26.49 0.995 -0.004
18.45 14.585 2.311 -8.061 -5.750 11.92 26.51 -5.794 11.80 26.44 0.995 -0.004
18.55 14.584 2.290 -8.049 -5.759 11.89 26.45 -5.804 11.77 26.38 0.995 -0.004
18.65 14.583 2.269 -8.037 -5.769 11.87 26.40 -5.814 11.74 26.33 0.994 -0.004
18.75 14.583 2.247 -8.026 -5.779 11.84 26.34 -5.825 11.72 26.27 0.994 -0.004
18.85 14.582 2.225 -8.014 -5.788 11.82 26.29 -5.836 11.69 26.22 0.994 -0.004
18.95 14.580 2.203 -8.002 -5.799 11.79 26.23 -5.847 11.66 26.16 0.994 -0.004
19.05 14.579 2.180 -7.989 -5.809 11.76 26.18 -5.858 11.64 26.11 0.994 -0.004
19.15 14.578 2.157 -7.977 -5.819 11.74 26.13 -5.870 11.61 26.06 0.994 -0.004
19.25 14.576 2.134 -7.964 -5.830 11.71 26.07 -5.881 11.58 26.00 0.994 -0.004
19.35 14.574 2.111 -7.952 -5.841 11.68 26.02 -5.893 11.55 25.95 0.994 -0.004
19.45 14.573 2.087 -7.939 -5.852 11.65 25.97 -5.905 11.53 25.90 0.994 -0.004
19.55 14.571 2.063 -7.926 -5.864 11.63 25.91 -5.918 11.50 25.85 0.994 -0.004
19.65 14.569 2.038 -7.913 -5.875 11.60 25.86 -5.930 11.47 25.80 0.994 -0.004
19.75 14.567 2.013 -7.900 -5.887 11.57 25.81 -5.943 11.44 25.74 0.994 -0.004
19.85 14.564 1.988 -7.887 -5.899 11.54 25.76 -5.956 11.41 25.69 0.993 -0.004
19.95 14.562 1.963 -7.873 -5.911 11.52 25.71 -5.969 11.38 25.64 0.993 -0.004
