t V gam alpha th Tc Tr thsp Tcc Trc lf gd
2.65 11.867 -2.502 -10.549 -13.051 12.47 57.10 -12.286 12.26 56.25 1.051 0.041
2.75 12.093 -2.259 -10.628 -12.887 12.42 56.42 -12.104 12.20 55.57 1.053 0.043
2.85 12.311 -2.012 -10.708 -12.720 12.37 55.75 -11.920 12.14 54.89 1.055 0.043
2.95 12.519 -1.762 -10.787 -12.549 12.32 55.07 -11.735 12.07 54.22 1.056 0.044
3.05 12.719 -1.512 -10.864 -12.376 12.27 54.40 -11.549 12.01 53.54 1.057 0.044
3.15 12.909 -1.263 -10.937 -12.200 12.21 53.72 -11.362 11.95 52.86 1.057 0.044
3.25 13.091 -1.017 -11.006 -12.022 12.16 53.04 -11.175 11.89 52.19 1.057 0.043
3.35 13.264 -0.774 -11.069 -11.843 12.10 52.37 -10.987 11.83 51.51 1.057 0.042
3.45 13.429 -0.536 -11.126 -11.662 12.04 51.69 -10.800 11.78 50.84 1.056 0.042
3.55 13.585 -0.302 -11.178 -11.480 11.99 51.02 -10.614 11.72 50.17 1.056 0.041
3.65 13.732 -0.074 -11.223 -11.297 11.93 50.35 -10.429 11.67 49.51 1.055 0.040
3.75 13.872 0.148 -11.262 -11.114 11.88 49.69 -10.245 11.61 48.86 1.054 0.039
3.85 14.003 0.364 -11.296 -10.932 11.82 49.03 -10.062 11.56 48.21 1.053 0.038
3.95 14.126 0.574 -11.323 -10.749 11.77 48.39 -9.882 11.52 47.57 1.052 0.037
4.05 14.242 0.778 -11.345 -10.567 11.72 47.74 -9.704 11.47 46.93 1.051 0.036
4.15 14.350 0.975 -11.361 -10.386 11.67 47.11 -9.528 11.43 46.31 1.050 0.034
4.25 14.451 1.165 -11.372 -10.207 11.62 46.48 -9.355 11.39 45.70 1.048 0.033
4.35 14.545 1.349 -11.378 -10.029 11.57 45.87 -9.185 11.35 45.10 1.047 0.032
4.45 14.632 1.527 -11.380 -9.853 11.53 45.27 -9.018 11.32 44.51 1.045 0.031
4.55 14.712 1.698 -11.377 -9.679 11.48 44.68 -8.854 11.29 43.93 1.044 0.030
4.65 14.786 1.863 -11.370 -9.507 11.44 44.10 -8.693 11.26 43.37 1.043 0.029
4.75 14.854 2.021 -11.359 -9.338 11.41 43.53 -8.536 11.23 42.82 1.041 0.028
4.85 14.915 2.173 -11.344 -9.171 11.37 42.98 -8.383 11.21 42.28 1.040 0.027
4.95 14.972 2.319 -11.327 -9.008 11.34 42.44 -8.234 11.20 41.76 1.038 0.025
5.05 15.022 2.459 -11.306 -8.847 11.31 41.91 -8.089 11.18 41.25 1.037 0.024
5.15 15.068 2.592 -11.283 -8.690 11.29 41.40 -7.949 11.17 40.76 1.035 0.023
5.25 15.108 2.720 -11.257 -8.537 11.27 40.91 -7.812 11.17 40.29 1.034 0.022
5.35 15.144 2.842 -11.229 -8.388 11.25 40.43 -7.681 11.16 39.83 1.032 0.021
5.45 15.176 2.958 -11.200 -8.242 11.23 39.97 -7.554 11.16 39.39 1.031 0.020
5.55 15.203 3.068 -11.168 -8.100 11.22 39.52 -7.432 11.17 38.96 1.029 0.019
5.65 15.227 3.172 -11.135 -7.963 11.21 39.09 -7.314 11.17 38.55 1.028 0.018
5.75 15.247 3.271 -11.101 -7.830 11.21 38.68 -7.202 11.19 38.16 1.026 0.017
5.85 15.263 3.365 -11.065 -7.701 11.20 38.28 -7.095 11.20 37.78 1.025 0.016
5.95 15.276 3.453 -11.029 -7.577 11.21 37.90 -6.993 11.22 37.43 1.023 0.015
6.05 15.287 3.535 -10.993 -7.457 11.21 37.54 -6.896 11.24 37.08 1.022 0.014
6.15 15.294 3.613 -10.956 -7.343 11.22 37.19 -6.804 11.26 36.76 1.020 0.014
6.25 15.299 3.685 -10.918 -7.233 11.23 36.86 -6.717 11.29 36.45 1.019 0.013
6.35 15.302 3.752 -10.881 -7.128 11.25 36.55 -6.636 11.32 36.16 1.018 0.012
6.45 15.303 3.815 -10.843 -7.028 11.27 36.25 -6.560 11.36 35.88 1.016 0.011
6.55 15.301 3.873 -10.806 -6.934 11.29 35.97 -6.489 11.39 35.62 1.015 0.010
6.65 15.299 3.926 -10.769 -6.844 11.31 35.71 -6.423 11.43 35.38 1.014 0.009
6.75 15.294 3.974 -10.733 -6.759 11.34 35.46 -6.362 11.48 35.14 1.013 0.008
6.85 15.289 4.018 -10.697 -6.679 11.37 35.22 -6.306 11.52 34.93 1.011 0.008
6.95 15.282 4.058 -10.662 -6.604 11.41 35.00 -6.254 11.57 34.73 1.010 0.007
7.05 15.274 4.094 -10.628 -6.534 11.44 34.79 -6.208 11.62 34.54 1.009 0.006
7.15 15.266 4.126 -10.595 -6.469 11.48 34.60 -6.166 11.67 34.36 1.008 0.006
7.25 15.257 4.153 -10.562 -6.409 11.52 34.42 -6.128 11.72 34.20 1.007 0.005
7.35 15.247 4.178 -10.531 -6.353 11.57 34.25 -6.094 11.78 34.04 1.006 0.004
7.45 15.237 4.198 -10.501 -6.302 11.61 34.09 -6.065 11.84 33.90 1.005 0.004
7.55 15.227 4.216 -10.471 -6.256 11.66 33.95 -6.039 11.90 33.77 1.004 0.003
7.65 15.217 4.230 -10.443 -6.213 11.71 33.81 -6.017 11.96 33.64 1.003 0.002
7.75 15.207 4.240 -10.416 -6.175 11.77 33.69 -5.998 12.02 33.53 1.003 0.002
7.85 15.197 4.248 -10.389 -6.141 11.82 33.57 -5.983 12.08 33.42 1.002 0.001
7.95 15.188 4.254 -10.364 -6.110 11.88 33.46 -5.970 12.14 33.32 1.001 0.001
8.05 15.178 4.256 -10.340 -6.084 11.93 33.36 -5.961 12.21 33.23 1.000 0.000
8.15 15.169 4.256 -10.317 -6.060 11.99 33.26 -5.954 12.27 33.14 1.000 0.000
8.25 15.161 4.254 -10.295 -6.040 12.05 33.17 -5.949 12.34 33.06 0.999 -0.000
8.35 15.153 4.250 -10.274 -6.023 12.11 33.09 -5.946 12.40 32.98 0.999 -0.001
8.45 15.146 4.244 -10.253 -6.009 12.17 33.01 -5.945 12.47 32.91 0.998 -0.001
8.55 15.139 4.236 -10.234 -5.998 12.24 32.93 -5.946 12.53 32.84 0.998 -0.001
8.65 15.133 4.227 -10.215 -5.989 12.30 32.86 -5.949 12.60 32.77 0.997 -0.002
8.75 15.128 4.216 -10.198 -5.982 12.36 32.79 -5.952 12.67 32.70 0.997 -0.002
8.85 15.123 4.203 -10.181 -5.977 12.43 32.72 -5.957 12.73 32.64 0.997 -0.002
8.95 15.119 4.190 -10.164 -5.974 12.49 32.66 -5.963 12.80 32.57 0.996 -0.002
9.05 15.116 4.175 -10.148 -5.973 12.56 32.59 -5.969 12.86 32.51 0.996 -0.003
9.15 15.114 4.160 -10.133 -5.973 12.62 32.53 -5.976 12.93 32.44 0.996 -0.003
9.25 15.113 4.143 -10.118 -5.975 12.68 32.46 -5.983 12.99 32.38 0.996 -0.003
9.35 15.112 4.126 -10.104 -5.977 12.75 32.39 -5.991 13.05 32.31 0.995 -0.003
9.45 15.113 4.109 -10.090 -5.981 12.81 32.33 -5.998 13.12 32.24 0.995 -0.003
9.55 15.114 4.091 -10.076 -5.985 12.88 32.26 -6.005 13.18 32.18 0.995 -0.003
9.65 15.115 4.073 -10.063 -5.990 12.94 32.19 -6.013 13.24 32.11 0.995 -0.003
9.75 15.118 4.055 -10.050 -5.995 13.00 32.12 -6.019 13.30 32.03 0.995 -0.003
9.85 15.121 4.036 -10.037 -6.000 13.06 32.05 -6.026 13.36 31.96 0.995 -0.003
9.95 15.125 4.018 -10.024 -6.006 13.12 31.98 -6.031 13.41 31.88 0.995 -0.003
10.05 15.130 4.000 -10.011 -6.011 13.18 31.90 -6.036 13.47 31.80 0.995 -0.003
10.15 15.135 3.982 -9.998 -6.016 13.24 31.82 -6.041 13.52 31.72 0.995 -0.003
10.25 15.141 3.964 -9.985 -6.021 13.30 31.74 -6.044 13.58 31.63 0.995 -0.003
10.35 15.147 3.947 -9.972 -6.026 13.36 31.65 -6.047 13.63 31.54 0.995 -0.003
10.45 15.154 3.930 -9.959 -6.030 13.41 31.57 -6.048 13.68 31.45 0.996 -0.003
10.55 15.162 3.913 -9.946 -6.033 13.47 31.47 -6.048 13.73 31.36 0.996 -0.003
10.65 15.170 3.897 -9.933 -6.036 13.52 31.38 -6.048 13.78 31.26 0.996 -0.003
10.75 15.178 3.882 -9.920 -6.038 13.58 31.29 -6.046 13.82 31.16 0.996 -0.003
10.85 15.187 3.868 -9.906 -6.039 13.63 31.19 -6.043 13.87 31.06 0.996 -0.003
10.95 15.196 3.854 -9.892 -6.039 13.68 31.09 -6.038 13.91 30.96 0.996 -0.002
11.05 15.205 3.840 -9.878 -6.038 13.73 30.98 -6.033 13.95 30.85 0.997 -0.002
11.15 15.214 3.828 -9.864 -6.036 13.77 30.87 -6.026 13.99 30.74 0.997 -0.002
11.25 15.224 3.817 -9.850 -6.033 13.82 30.76 -6.017 14.03 30.63 0.997 -0.002
11.35 15.234 3.806 -9.835 -6.029 13.86 30.65 -6.008 14.07 30.51 0.997 -0.002
11.45 15.244 3.796 -9.820 -6.024 13.90 30.54 -5.997 14.11 30.39 0.997 -0.002
11.55 15.254 3.787 -9.804 -6.017 13.95 30.42 -5.985 14.14 30.27 0.998 -0.002
11.65 15.264 3.779 -9.789 -6.009 13.99 30.30 -5.972 14.17 30.15 0.998 -0.001
11.75 15.274 3.772 -9.773 -6.001 14.02 30.18 -5.957 14.20 30.03 0.998 -0.001
11.85 15.284 3.766 -9.756 -5.990 14.06 30.06 -5.941 14.23 29.91 0.998 -0.001
11.95 15.294 3.761 -9.740 -5.979 14.09 29.94 -5.924 14.25 29.78 0.999 -0.001
12.05 15.304 3.756 -9.723 -5.966 14.13 29.82 -5.905 14.28 29.66 0.999 -0.001
12.15 15.313 3.753 -9.705 -5.953 14.16 29.69 -5.885 14.30 29.53 0.999 -0.001
12.25 15.322 3.750 -9.688 -5.938 14.19 29.56 -5.865 14.32 29.40 0.999 -0.000
12.35 15.332 3.749 -9.670 -5.921 14.21 29.44 -5.843 14.34 29.28 1.000 -0.000
12.45 15.340 3.748 -9.652 -5.904 14.24 29.31 -5.820 14.36 29.15 1.000 -0.000
12.55 15.349 3.748 -9.633 -5.885 14.26 29.18 -5.796 14.38 29.02 1.000 0.000
12.65 15.357 3.749 -9.615 -5.866 14.29 29.06 -5.771 14.39 28.90 1.000 0.000
12.75 15.365 3.751 -9.596 -5.845 14.31 28.93 -5.745 14.40 28.77 1.001 0.000
12.85 15.372 3.753 -9.576 -5.823 14.33 28.80 -5.718 14.41 28.64 1.001 0.000
12.95 15.379 3.757 -9.557 -5.800 14.34 28.68 -5.691 14.42 28.52 1.001 0.001
13.05 15.385 3.761 -9.537 -5.777 14.36 28.55 -5.662 14.43 28.40 1.001 0.001
13.15 15.391 3.766 -9.518 -5.752 14.37 28.43 -5.633 14.44 28.28 1.001 0.001
13.25 15.396 3.771 -9.498 -5.726 14.38 28.31 -5.604 14.44 28.16 1.002 0.001
13.35 15.401 3.777 -9.477 -5.700 14.39 28.19 -5.574 14.44 28.04 1.002 0.001
13.45 15.406 3.784 -9.457 -5.673 14.40 28.07 -5.543 14.44 27.92 1.002 0.001
13.55 15.409 3.792 -9.437 -5.645 14.41 27.95 -5.512 14.44 27.81 1.002 0.001
13.65 15.413 3.800 -9.416 -5.617 14.42 27.84 -5.481 14.44 27.70 1.002 0.001
13.75 15.415 3.808 -9.396 -5.588 14.42 27.73 -5.449 14.44 27.59 1.002 0.001
13.85 15.417 3.817 -9.375 -5.558 14.42 27.62 -5.418 14.43 27.49 1.003 0.002
13.95 15.419 3.827 -9.355 -5.528 14.42 27.52 -5.386 14.42 27.38 1.003 0.002
14.05 15.420 3.836 -9.334 -5.498 14.42 27.41 -5.354 14.42 27.29 1.003 0.002
14.15 15.420 3.846 -9.314 -5.468 14.42 27.31 -5.322 14.41 27.19 1.003 0.002
14.25 15.420 3.857 -9.294 -5.437 14.42 27.22 -5.291 14.40 27.10 1.003 0.002
14.35 15.419 3.867 -9.273 -5.406 14.41 27.13 -5.259 14.38 27.01 1.003 0.002
14.45 15.417 3.878 -9.253 -5.375 14.40 27.04 -5.228 14.37 26.93 1.003 0.002
14.55 15.415 3.889 -9.234 -5.344 14.40 26.96 -5.198 14.36 26.85 1.003 0.002
14.65 15.412 3.900 -9.214 -5.314 14.39 26.88 -5.168 14.34 26.78 1.003 0.002
14.75 15.409 3.911 -9.195 -5.283 14.38 26.80 -5.138 14.33 26.71 1.003 0.002
14.85 15.405 3.923 -9.176 -5.253 14.36 26.73 -5.110 14.31 26.64 1.003 0.002
14.95 15.400 3.934 -9.157 -5.223 14.35 26.66 -5.082 14.29 26.58 1.003 0.002
15.05 15.395 3.945 -9.139 -5.194 14.34 26.60 -5.055 14.27 26.53 1.003 0.002
15.15 15.390 3.956 -9.121 -5.165 14.32 26.55 -5.029 14.25 26.48 1.003 0.002
15.25 15.384 3.966 -9.103 -5.137 14.31 26.49 -5.003 14.23 26.43 1.003 0.002
15.35 15.377 3.977 -9.086 -5.109 14.29 26.45 -4.979 14.21 26.39 1.003 0.002
15.45 15.370 3.987 -9.069 -5.083 14.27 26.40 -4.957 14.19 26.35 1.003 0.002
15.55 15.362 3.997 -9.053 -5.057 14.26 26.37 -4.935 14.17 26.32 1.003 0.002
15.65 15.354 4.006 -9.038 -5.032 14.24 26.34 -4.915 14.15 26.30 1.003 0.002
15.75 15.346 4.015 -9.023 -5.008 14.22 26.31 -4.896 14.13 26.28 1.002 0.002
15.85 15.337 4.024 -9.009 -4.985 14.20 26.29 -4.879 14.11 26.26 1.002 0.001
15.95 15.328 4.032 -8.995 -4.964 14.18 26.27 -4.863 14.09 26.25 1.002 0.001
16.05 15.319 4.039 -8.983 -4.944 14.16 26.26 -4.849 14.07 26.24 1.002 0.001
16.15 15.309 4.046 -8.970 -4.925 14.14 26.25 -4.836 14.05 26.24 1.002 0.001
16.25 15.299 4.052 -8.959 -4.907 14.12 26.25 -4.826 14.03 26.25 1.002 0.001
16.35 15.288 4.057 -8.949 -4.891 14.10 26.25 -4.817 14.01 26.26 1.001 0.001
16.45 15.278 4.062 -8.939 -4.877 14.08 26.26 -4.809 13.99 26.27 1.001 0.001
16.55 15.267 4.066 -8.930 -4.864 14.06 26.27 -4.804 13.97 26.29 1.001 0.001
16.65 15.257 4.069 -8.922 -4.852 14.04 26.29 -4.801 13.95 26.31 1.001 0.001
16.75 15.246 4.072 -8.914 -4.843 14.02 26.31 -4.799 13.94 26.34 1.001 0.000
16.85 15.235 4.073 -8.908 -4.835 14.01 26.34 -4.799 13.92 26.37 1.000 0.000
16.95 15.224 4.074 -8.903 -4.829 13.99 26.37 -4.802 13.91 26.41 1.000 0.000
17.05 15.213 4.074 -8.898 -4.824 13.97 26.40 -4.806 13.89 26.45 1.000 -0.000
17.15 15.202 4.073 -8.894 -4.822 13.96 26.44 -4.812 13.88 26.49 1.000 -0.000
17.25 15.192 4.070 -8.892 -4.821 13.94 26.48 -4.820 13.87 26.53 0.999 -0.000
17.35 15.181 4.067 -8.890 -4.822 13.93 26.53 -4.830 13.86 26.58 0.999 -0.001
17.45 15.171 4.064 -8.889 -4.825 13.91 26.57 -4.841 13.85 26.64 0.999 -0.001
17.55 15.161 4.059 -8.888 -4.830 13.90 26.62 -4.855 13.85 26.69 0.999 -0.001
17.65 15.151 4.053 -8.889 -4.836 13.89 26.68 -4.870 13.84 26.75 0.998 -0.001
17.75 15.141 4.046 -8.891 -4.845 13.88 26.73 -4.886 13.84 26.81 0.998 -0.001
17.85 15.132 4.038 -8.893 -4.855 13.87 26.79 -4.905 13.84 26.87 0.998 -0.001
17.95 15.124 4.030 -8.897 -4.867 13.87 26.85 -4.925 13.84 26.93 0.998 -0.001
18.05 15.115 4.021 -8.901 -4.880 13.86 26.91 -4.946 13.84 26.99 0.997 -0.002
18.15 15.107 4.010 -8.905 -4.895 13.86 26.98 -4.969 13.85 27.06 0.997 -0.002
18.25 15.100 3.999 -8.911 -4.912 13.86 27.04 -4.993 13.85 27.12 0.997 -0.002
18.35 15.093 3.987 -8.917 -4.930 13.86 27.10 -5.018 13.86 27.19 0.997 -0.002
18.45 15.087 3.975 -8.924 -4.949 13.86 27.17 -5.044 13.87 27.25 0.997 -0.002
18.55 15.081 3.961 -8.932 -4.970 13.86 27.23 -5.071 13.88 27.32 0.996 -0.002
18.65 15.076 3.947 -8.940 -4.992 13.87 27.30 -5.098 13.89 27.38 0.996 -0.002
18.75 15.071 3.933 -8.948 -5.015 13.87 27.36 -5.127 13.91 27.44 0.996 -0.003
18.85 15.067 3.918 -8.957 -5.040 13.88 27.43 -5.155 13.92 27.50 0.996 -0.003
18.95 15.064 3.902 -8.967 -5.065 13.89 27.49 -5.185 13.94 27.56 0.996 -0.003
19.05 15.062 3.886 -8.977 -5.090 13.90 27.55 -5.214 13.96 27.62 0.996 -0.003
19.15 15.060 3.870 -8.987 -5.117 13.92 27.61 -5.243 13.98 27.68 0.996 -0.003
19.25 15.059 3.853 -8.997 -5.144 13.93 27.66 -5.272 14.00 27.73 0.995 -0.003
19.35 15.058 3.836 -9.008 -5.171 13.95 27.72 -5.301 14.02 27.78 0.995 -0.003
19.45 15.058 3.819 -9.018 -5.199 13.96 27.77 -5.330 14.04 27.83 0.995 -0.003
19.55 15.059 3.802 -9.029 -5.226 13.98 27.81 -5.358 14.07 27.87 0.995 -0.003
19.65 15.061 3.785 -9.039 -5.254 14.00 27.86 -5.385 14.09 27.91 0.995 -0.003
19.75 15.063 3.768 -9.050 -5.281 14.02 27.90 -5.412 14.11 27.95 0.995 -0.003
19.85 15.066 3.751 -9.060 -5.308 14.04 27.94 -5.437 14.14 27.98 0.996 -0.003
19.95 15.070 3.735 -9.070 -5.335 14.06 27.97 -5.461 14.16 28.01 0.996 -0.003
