t V gam alpha th Tc Tr thsp Tcc Trc lf gd
3.85 9.865 -0.170 -0.082 -0.252 14.30 38.93 -0.082 14.47 37.92 1.000 0.000
3.95 9.955 -0.171 -0.047 -0.217 14.33 38.14 -0.055 14.51 37.13 1.000 0.000
4.05 10.043 -0.171 -0.013 -0.184 14.37 37.34 -0.028 14.54 36.35 1.000 0.000
4.15 10.129 -0.171 0.019 -0.152 14.40 36.56 -0.003 14.57 35.58 1.000 0.000
4.25 10.214 -0.171 0.050 -0.122 14.44 35.79 0.021 14.61 34.81 1.000 0.000
4.35 10.297 -0.172 0.079 -0.093 14.47 35.02 0.044 14.64 34.06 1.000 0.000
4.45 10.379 -0.171 0.107 -0.065 14.51 34.27 0.066 14.67 33.31 1.000 0.000
4.55 10.460 -0.171 0.133 -0.038 14.54 33.52 0.087 14.71 32.57 1.000 0.000
4.65 10.539 -0.171 0.158 -0.013 14.58 32.77 0.107 14.74 31.84 1.000 0.000
4.75 10.616 -0.171 0.182 0.012 14.61 32.04 0.126 14.77 31.12 1.000 0.000
4.85 10.692 -0.170 0.205 0.035 14.64 31.32 0.143 14.80 30.40 1.000 0.000
4.95 10.767 -0.170 0.227 0.057 14.68 30.60 0.160 14.83 29.70 1.000 0.000
5.05 10.841 -0.169 0.247 0.078 14.71 29.90 0.176 14.87 29.01 1.000 0.000
5.15 10.913 -0.169 0.266 0.098 14.74 29.20 0.191 14.90 28.32 1.000 0.000
5.25 10.984 -0.168 0.285 0.117 14.77 28.51 0.206 14.92 27.64 1.000 0.000
5.35 11.054 -0.167 0.302 0.135 14.81 27.83 0.219 14.95 26.97 1.000 0.000
5.45 11.122 -0.166 0.318 0.152 14.84 27.16 0.232 14.98 26.31 1.000 0.000
5.55 11.190 -0.165 0.333 0.168 14.87 26.49 0.243 15.01 25.66 1.000 0.000
5.65 11.256 -0.164 0.347 0.183 14.90 25.84 0.255 15.04 25.02 1.000 0.000
5.75 11.321 -0.163 0.361 0.198 14.93 25.19 0.265 15.07 24.37 1.000 0.000
5.85 11.385 -0.162 0.373 0.211 14.96 24.55 0.275 15.10 23.75 1.000 0.000
5.95 11.448 -0.161 0.385 0.224 14.99 23.93 0.284 15.13 23.13 1.000 0.000
6.05 11.509 -0.160 0.396 0.236 15.02 23.31 0.292 15.15 22.53 1.000 0.000
6.15 11.570 -0.159 0.406 0.247 15.04 22.70 0.300 15.18 21.93 1.000 0.000
6.25 11.630 -0.158 0.415 0.258 15.07 22.09 0.307 15.21 21.34 1.000 0.000
6.35 11.688 -0.156 0.424 0.267 15.10 21.50 0.313 15.22 20.75 1.000 0.000
6.45 11.746 -0.155 0.424 0.269 15.13 20.94 0.240 15.33 20.26 1.000 0.000
6.55 11.803 -0.153 0.398 0.244 15.18 20.46 0.100 15.41 19.88 1.000 0.000
6.65 11.860 -0.152 0.352 0.200 15.22 20.04 -0.029 15.41 19.53 1.000 0.000
6.75 11.916 -0.150 0.291 0.142 15.25 19.68 -0.153 15.38 19.23 1.001 0.000
6.85 11.972 -0.147 0.219 0.071 15.27 19.35 -0.274 15.34 18.95 1.001 0.000
6.95 12.027 -0.145 0.137 -0.008 15.27 19.06 -0.393 15.28 18.70 1.001 0.001
7.05 12.082 -0.142 0.048 -0.093 15.27 18.79 -0.507 15.23 18.46 1.001 0.001
7.15 12.136 -0.139 -0.045 -0.184 15.25 18.55 -0.619 15.17 18.24 1.001 0.001
7.25 12.190 -0.136 -0.142 -0.278 15.23 18.32 -0.727 15.12 18.04 1.001 0.001
7.35 12.243 -0.133 -0.240 -0.374 15.20 18.11 -0.831 15.06 17.85 1.001 0.001
7.45 12.295 -0.131 -0.340 -0.470 15.17 17.91 -0.931 15.02 17.67 1.001 0.001
7.55 12.347 -0.128 -0.440 -0.568 15.14 17.73 -1.029 14.97 17.50 1.001 0.001
7.65 12.397 -0.125 -0.539 -0.664 15.10 17.55 -1.123 14.92 17.33 1.001 0.001
7.75 12.447 -0.122 -0.637 -0.760 15.06 17.38 -1.213 14.88 17.16 1.001 0.000
7.85 12.496 -0.120 -0.734 -0.854 15.02 17.22 -1.302 14.84 17.01 1.001 0.000
7.95 12.544 -0.117 -0.830 -0.948 14.98 17.06 -1.389 14.80 16.86 1.001 0.000
8.05 12.591 -0.115 -0.924 -1.039 14.95 16.91 -1.473 14.77 16.71 1.001 0.000
8.15 12.638 -0.113 -1.016 -1.129 14.91 16.76 -1.554 14.73 16.57 1.001 0.000
8.25 12.683 -0.111 -1.107 -1.217 14.87 16.61 -1.633 14.70 16.43 1.001 0.000
8.35 12.728 -0.108 -1.195 -1.303 14.84 16.47 -1.710 14.66 16.30 1.001 0.000
8.45 12.772 -0.106 -1.281 -1.387 14.80 16.34 -1.786 14.63 16.17 1.001 0.000
8.55 12.815 -0.104 -1.365 -1.470 14.76 16.20 -1.858 14.60 16.04 1.001 0.000
8.65 12.858 -0.102 -1.448 -1.550 14.73 16.07 -1.930 14.57 15.91 1.001 0.000
8.75 12.900 -0.100 -1.528 -1.628 14.70 15.95 -1.999 14.54 15.79 1.001 0.000
8.85 12.941 -0.098 -1.607 -1.705 14.67 15.82 -2.068 14.52 15.66 1.000 0.000
8.95 12.981 -0.096 -1.684 -1.780 14.64 15.70 -2.135 14.49 15.55 1.000 0.000
9.05 13.020 -0.094 -1.759 -1.854 14.61 15.58 -2.200 14.46 15.43 1.000 0.000
9.15 13.059 -0.092 -1.833 -1.925 14.58 15.47 -2.264 14.44 15.32 1.000 0.000
9.25 13.097 -0.090 -1.905 -1.995 14.55 15.35 -2.325 14.41 15.21 1.000 0.000
9.35 13.135 -0.089 -1.975 -2.063 14.52 15.24 -2.385 14.39 15.10 1.000 0.000
9.45 13.171 -0.087 -2.043 -2.130 14.49 15.13 -2.443 14.37 14.98 1.000 0.000
9.55 13.207 -0.085 -2.109 -2.194 14.47 15.02 -2.501 14.34 14.89 1.000 0.000
9.65 13.243 -0.084 -2.174 -2.258 14.44 14.92 -2.558 14.32 14.78 1.000 0.000
9.75 13.277 -0.082 -2.238 -2.320 14.42 14.82 -2.613 14.30 14.69 1.000 0.000
9.85 13.311 -0.080 -2.300 -2.381 14.39 14.71 -2.667 14.28 14.59 1.000 0.000
9.95 13.345 -0.079 -2.361 -2.440 14.37 14.62 -2.718 14.26 14.49 1.000 0.000
10.05 13.377 -0.077 -2.420 -2.497 14.35 14.52 -2.769 14.24 14.40 1.000 0.000
10.15 13.409 -0.076 -2.478 -2.553 14.33 14.43 -2.818 14.23 14.30 1.000 0.000
10.25 13.441 -0.074 -2.534 -2.608 14.31 14.33 -2.866 14.21 14.21 1.000 0.000
10.35 13.472 -0.072 -2.589 -2.661 14.29 14.24 -2.913 14.19 14.13 1.000 0.000
10.45 13.502 -0.071 -2.643 -2.714 14.27 14.15 -2.961 14.17 14.04 1.000 0.000
10.55 13.532 -0.069 -2.695 -2.765 14.25 14.06 -3.006 14.16 13.95 1.000 0.000
10.65 13.561 -0.068 -2.747 -2.815 14.23 13.98 -3.051 14.14 13.87 1.000 0.000
10.75 13.590 -0.067 -2.797 -2.864 14.21 13.89 -3.095 14.13 13.79 1.000 0.000
10.85 13.618 -0.065 -2.846 -2.911 14.19 13.81 -3.135 14.11 13.71 1.000 0.000
10.95 13.645 -0.064 -2.893 -2.958 14.18 13.73 -3.178 14.10 13.63 1.000 0.000
11.05 13.672 -0.063 -2.940 -3.003 14.16 13.65 -3.218 14.08 13.56 1.000 0.000
11.15 13.699 -0.062 -2.986 -3.048 14.14 13.57 -3.258 14.07 13.48 1.000 0.000
11.25 13.725 -0.060 -3.031 -3.091 14.13 13.50 -3.298 14.06 13.41 1.000 0.000
11.35 13.750 -0.059 -3.075 -3.134 14.11 13.43 -3.334 14.04 13.34 1.000 0.000
11.45 13.775 -0.058 -3.117 -3.175 14.10 13.36 -3.372 14.03 13.27 1.000 0.000
11.55 13.800 -0.057 -3.159 -3.216 14.09 13.29 -3.408 14.02 13.20 1.000 0.000
11.65 13.824 -0.055 -3.200 -3.256 14.07 13.22 -3.444 14.01 13.13 1.000 0.000
11.75 13.847 -0.054 -3.240 -3.294 14.06 13.15 -3.477 13.99 13.06 1.000 0.000
11.85 13.871 -0.054 -3.278 -3.332 14.04 13.08 -3.509 13.98 12.99 1.000 0.000
11.95 13.893 -0.053 -3.316 -3.369 14.03 13.01 -3.542 13.97 12.93 1.000 0.000
12.05 13.915 -0.051 -3.353 -3.404 14.02 12.95 -3.574 13.96 12.88 1.000 0.000
12.15 13.937 -0.050 -3.389 -3.440 14.01 12.89 -3.607 13.95 12.82 1.000 0.000
12.25 13.959 -0.049 -3.425 -3.474 14.00 12.83 -3.638 13.94 12.75 1.000 0.000
12.35 13.979 -0.048 -3.460 -3.508 13.98 12.77 -3.668 13.93 12.70 1.000 0.000
12.45 14.000 -0.047 -3.494 -3.541 13.97 12.71 -3.698 13.92 12.64 1.000 0.000
12.55 14.020 -0.046 -3.528 -3.574 13.96 12.66 -3.727 13.91 12.59 1.000 0.000
12.65 14.040 -0.045 -3.561 -3.606 13.95 12.60 -3.756 13.90 12.53 1.000 0.000
12.75 14.059 -0.044 -3.592 -3.637 13.94 12.55 -3.783 13.90 12.48 1.000 0.000
12.85 14.078 -0.043 -3.624 -3.667 13.93 12.50 -3.810 13.89 12.43 1.000 0.000
12.95 14.097 -0.042 -3.654 -3.696 13.92 12.44 -3.837 13.88 12.38 1.000 0.000
13.05 14.115 -0.041 -3.684 -3.725 13.91 12.39 -3.862 13.87 12.33 1.000 0.000
13.15 14.133 -0.041 -3.713 -3.754 13.90 12.34 -3.887 13.86 12.28 1.000 0.000
13.25 14.150 -0.040 -3.741 -3.781 13.90 12.29 -3.912 13.85 12.24 1.000 0.000
13.35 14.167 -0.039 -3.769 -3.808 13.89 12.25 -3.936 13.85 12.19 1.000 0.000
13.45 14.184 -0.038 -3.796 -3.835 13.88 12.20 -3.959 13.84 12.14 1.000 0.000
13.55 14.201 -0.038 -3.823 -3.860 13.87 12.15 -3.982 13.83 12.09 1.000 0.000
13.65 14.217 -0.037 -3.849 -3.886 13.86 12.11 -4.005 13.82 12.05 1.000 0.000
13.75 14.233 -0.036 -3.874 -3.910 13.85 12.06 -4.028 13.82 12.01 1.000 0.000
13.85 14.248 -0.035 -3.899 -3.935 13.85 12.02 -4.050 13.81 11.97 1.000 0.000
13.95 14.263 -0.035 -3.924 -3.959 13.84 11.98 -4.071 13.80 11.93 1.000 0.000
14.05 14.278 -0.034 -3.948 -3.982 13.83 11.94 -4.092 13.80 11.89 1.000 0.000
14.15 14.293 -0.033 -3.971 -4.005 13.83 11.90 -4.112 13.79 11.85 1.000 0.000
14.25 14.307 -0.033 -3.994 -4.027 13.82 11.86 -4.132 13.79 11.81 1.000 0.000
14.35 14.321 -0.032 -4.016 -4.048 13.81 11.82 -4.149 13.78 11.77 1.000 0.000
14.45 14.335 -0.031 -4.038 -4.069 13.81 11.78 -4.169 13.78 11.73 1.000 0.000
14.55 14.349 -0.031 -4.059 -4.090 13.80 11.74 -4.187 13.77 11.70 1.000 0.000
14.65 14.362 -0.030 -4.080 -4.110 13.79 11.71 -4.206 13.76 11.66 1.000 0.000
14.75 14.375 -0.029 -4.101 -4.130 13.79 11.67 -4.224 13.76 11.62 1.000 0.000
14.85 14.388 -0.029 -4.120 -4.149 13.78 11.63 -4.240 13.75 11.59 1.000 0.000
14.95 14.400 -0.028 -4.140 -4.168 13.78 11.60 -4.257 13.75 11.56 1.000 0.000
15.05 14.412 -0.028 -4.159 -4.186 13.77 11.57 -4.274 13.74 11.52 1.000 0.000
15.15 14.424 -0.027 -4.177 -4.204 13.76 11.53 -4.290 13.74 11.50 1.000 0.000
15.25 14.436 -0.026 -4.196 -4.222 13.76 11.50 -4.306 13.73 11.46 1.000 0.000
15.35 14.447 -0.026 -4.214 -4.240 13.75 11.47 -4.321 13.73 11.43 1.000 0.000
15.45 14.458 -0.025 -4.231 -4.257 13.75 11.44 -4.338 13.73 11.40 1.000 0.000
15.55 14.469 -0.025 -4.249 -4.273 13.74 11.41 -4.352 13.72 11.37 1.000 0.000
15.65 14.480 -0.024 -4.265 -4.289 13.74 11.38 -4.366 13.72 11.34 1.000 0.000
15.75 14.491 -0.024 -4.282 -4.305 13.74 11.35 -4.381 13.71 11.32 1.000 0.000
15.85 14.501 -0.023 -4.298 -4.321 13.73 11.32 -4.394 13.71 11.28 1.000 0.000
15.95 14.511 -0.023 -4.313 -4.336 13.73 11.29 -4.407 13.70 11.26 1.000 0.000
16.05 14.521 -0.022 -4.329 -4.351 13.72 11.27 -4.421 13.70 11.24 1.000 0.000
16.15 14.531 -0.022 -4.343 -4.365 13.72 11.24 -4.432 13.70 11.20 1.000 0.000
16.25 14.541 -0.022 -4.357 -4.379 13.71 11.21 -4.445 13.69 11.18 1.000 0.000
16.35 14.550 -0.021 -4.371 -4.393 13.71 11.19 -4.458 13.69 11.16 1.000 0.000
16.45 14.559 -0.021 -4.386 -4.406 13.71 11.16 -4.471 13.69 11.13 1.000 0.000
16.55 14.568 -0.020 -4.400 -4.420 13.70 11.14 -4.484 13.68 11.11 1.000 0.000
16.65 14.577 -0.020 -4.413 -4.433 13.70 11.11 -4.495 13.68 11.08 1.000 0.000
16.75 14.585 -0.019 -4.427 -4.446 13.69 11.09 -4.507 13.68 11.06 1.000 0.000
16.85 14.594 -0.019 -4.440 -4.459 13.69 11.07 -4.518 13.67 11.04 1.000 0.000
16.95 14.602 -0.018 -4.452 -4.471 13.69 11.05 -4.526 13.67 11.02 1.000 0.000
17.05 14.610 -0.018 -4.464 -4.482 13.68 11.02 -4.538 13.67 11.00 1.000 0.000
17.15 14.618 -0.017 -4.476 -4.494 13.68 11.00 -4.549 13.66 10.97 1.000 0.000
17.25 14.626 -0.017 -4.488 -4.505 13.68 10.98 -4.559 13.66 10.95 1.000 0.000
17.35 14.633 -0.017 -4.500 -4.516 13.67 10.96 -4.571 13.66 10.93 1.000 0.000
17.45 14.641 -0.017 -4.511 -4.528 13.67 10.94 -4.581 13.65 10.92 1.000 0.000
17.55 14.648 -0.016 -4.522 -4.539 13.67 10.92 -4.590 13.65 10.90 1.000 0.000
17.65 14.655 -0.016 -4.533 -4.549 13.66 10.90 -4.600 13.65 10.88 1.000 0.000
17.75 14.662 -0.016 -4.544 -4.559 13.66 10.88 -4.608 13.65 10.86 1.000 0.000
17.85 14.669 -0.015 -4.554 -4.569 13.66 10.86 -4.617 13.65 10.84 1.000 0.000
17.95 14.676 -0.015 -4.564 -4.579 13.66 10.85 -4.625 13.64 10.82 1.000 0.000
18.05 14.682 -0.015 -4.574 -4.589 13.65 10.83 -4.633 13.64 10.80 1.000 0.000
18.15 14.689 -0.014 -4.584 -4.598 13.65 10.81 -4.644 13.64 10.79 1.000 0.000
18.25 14.695 -0.014 -4.593 -4.607 13.65 10.79 -4.652 13.64 10.77 1.000 0.000
18.35 14.701 -0.014 -4.603 -4.617 13.65 10.77 -4.659 13.63 10.75 1.000 0.000
18.45 14.708 -0.014 -4.612 -4.625 13.64 10.76 -4.667 13.63 10.74 1.000 0.000
18.55 14.713 -0.013 -4.621 -4.634 13.64 10.74 -4.674 13.63 10.72 1.000 0.000
18.65 14.719 -0.013 -4.630 -4.643 13.64 10.73 -4.684 13.63 10.71 1.000 0.000
18.75 14.725 -0.013 -4.639 -4.651 13.64 10.71 -4.692 13.63 10.69 1.000 0.000
18.85 14.731 -0.013 -4.647 -4.660 13.63 10.70 -4.698 13.62 10.68 1.000 0.000
18.95 14.736 -0.012 -4.655 -4.667 13.63 10.68 -4.704 13.62 10.66 1.000 0.000
19.05 14.741 -0.012 -4.663 -4.675 13.63 10.67 -4.711 13.62 10.65 1.000 0.000
19.15 14.747 -0.012 -4.671 -4.683 13.63 10.66 -4.719 13.62 10.64 1.000 0.000
19.25 14.752 -0.011 -4.679 -4.690 13.63 10.64 -4.726 13.62 10.62 1.000 0.000
19.35 14.757 -0.011 -4.686 -4.698 13.62 10.63 -4.733 13.61 10.61 1.000 0.000
19.45 14.762 -0.011 -4.694 -4.705 13.62 10.62 -4.739 13.61 10.60 1.000 0.000
19.55 14.767 -0.011 -4.701 -4.712 13.62 10.60 -4.746 13.61 10.59 1.000 0.000
19.65 14.771 -0.010 -4.708 -4.719 13.62 10.59 -4.750 13.61 10.57 1.000 0.000
19.75 14.776 -0.010 -4.715 -4.726 13.62 10.58 -4.758 13.61 10.56 1.000 0.000
19.85 14.781 -0.010 -4.723 -4.732 13.62 10.57 -4.765 13.61 10.55 1.000 0.000
19.95 14.785 -0.010 -4.729 -4.739 13.61 10.56 -4.769 13.60 10.54 1.000 0.000
