t V gam alpha th Tc Tr thsp Tcc Trc lf gd
2.05 8.397 0.475 -1.117 -0.642 25.73 52.28 -1.072 30.26 50.51 1.007 0.008
2.15 8.662 0.518 -1.256 -0.738 26.55 50.82 -1.200 30.26 48.95 1.007 0.008
2.25 8.934 0.560 -1.400 -0.840 27.22 49.29 -1.333 30.26 47.33 1.007 0.008
2.35 9.209 0.600 -1.548 -0.948 27.77 47.70 -1.469 30.26 45.68 1.007 0.007
2.45 9.487 0.637 -1.699 -1.062 28.22 46.07 -1.609 30.26 44.00 1.006 0.007
2.55 9.766 0.672 -1.852 -1.180 28.59 44.41 -1.750 30.26 42.30 1.006 0.006
2.65 10.044 0.704 -2.007 -1.303 28.89 42.73 -1.893 30.26 40.59 1.006 0.006
2.75 10.322 0.733 -2.163 -1.430 29.13 41.03 -2.038 30.12 38.87 1.005 0.005
2.85 10.598 0.759 -2.320 -1.560 29.21 39.31 -2.182 29.45 37.15 1.005 0.005
2.95 10.869 0.783 -2.476 -1.693 29.17 37.60 -2.327 28.79 35.42 1.004 0.004
3.05 11.134 0.802 -2.630 -1.828 29.01 35.88 -2.470 28.16 33.72 1.004 0.004
3.15 11.393 0.817 -2.781 -1.964 28.77 34.18 -2.611 27.55 32.04 1.003 0.003
3.25 11.643 0.827 -2.927 -2.100 28.47 32.50 -2.751 26.98 30.39 1.002 0.002
3.35 11.884 0.831 -3.068 -2.237 28.12 30.86 -2.888 26.43 28.79 1.001 0.001
3.45 12.117 0.830 -3.204 -2.374 27.74 29.26 -3.023 25.90 27.24 0.999 0.000
3.55 12.340 0.823 -3.333 -2.510 27.34 27.70 -3.156 25.41 25.75 0.998 -0.001
3.65 12.554 0.811 -3.456 -2.645 26.93 26.19 -3.286 24.94 24.31 0.997 -0.002
3.75 12.759 0.795 -3.574 -2.779 26.51 24.74 -3.413 24.51 22.93 0.996 -0.003
3.85 12.954 0.774 -3.685 -2.911 26.09 23.35 -3.537 24.09 21.60 0.995 -0.003
3.95 13.141 0.749 -3.790 -3.041 25.65 22.01 -3.658 23.52 20.33 0.994 -0.004
4.05 13.318 0.720 -3.890 -3.169 25.17 20.73 -3.775 22.82 19.12 0.993 -0.005
4.15 13.485 0.688 -3.983 -3.295 24.65 19.50 -3.889 22.17 17.97 0.992 -0.005
4.25 13.642 0.653 -4.071 -3.418 24.12 18.33 -3.999 21.56 16.87 0.991 -0.006
4.35 13.790 0.614 -4.152 -3.538 23.57 17.22 -4.105 20.99 15.84 0.990 -0.007
4.45 13.928 0.572 -4.227 -3.655 23.03 16.17 -4.207 20.47 14.86 0.989 -0.007
4.55 14.057 0.526 -4.295 -3.768 22.50 15.18 -4.305 19.99 13.95 0.988 -0.008
4.65 14.176 0.478 -4.357 -3.879 21.99 14.25 -4.400 19.55 13.10 0.988 -0.008
4.75 14.288 0.428 -4.414 -3.986 21.49 13.38 -4.490 19.14 12.31 0.987 -0.009
4.85 14.391 0.376 -4.465 -4.089 21.01 12.58 -4.578 18.77 11.58 0.987 -0.009
4.95 14.486 0.322 -4.511 -4.189 20.56 11.83 -4.661 18.43 10.91 0.986 -0.009
5.05 14.575 0.267 -4.553 -4.286 20.13 11.15 -4.741 18.11 10.29 0.986 -0.009
5.15 14.657 0.213 -4.592 -4.379 19.72 10.51 -4.817 17.82 9.73 0.986 -0.009
5.25 14.732 0.158 -4.627 -4.468 19.34 9.94 -4.889 17.55 9.22 0.986 -0.009
5.35 14.802 0.104 -4.659 -4.554 18.98 9.41 -4.958 17.31 8.76 0.986 -0.009
5.45 14.867 0.052 -4.688 -4.636 18.65 8.93 -5.023 17.08 8.34 0.986 -0.009
5.55 14.926 0.000 -4.716 -4.715 18.33 8.50 -5.085 16.88 7.97 0.987 -0.009
5.65 14.982 -0.049 -4.741 -4.790 18.04 8.11 -5.143 16.68 7.63 0.987 -0.009
5.75 15.033 -0.096 -4.765 -4.861 17.77 7.76 -5.193 16.51 7.33 0.988 -0.008
5.85 15.080 -0.140 -4.784 -4.925 17.52 7.45 -5.216 16.34 7.06 0.989 -0.008
5.95 15.124 -0.181 -4.799 -4.980 17.28 7.17 -5.237 16.18 6.83 0.990 -0.007
6.05 15.164 -0.217 -4.813 -5.030 17.06 6.92 -5.256 16.03 6.61 0.991 -0.006
6.15 15.201 -0.249 -4.824 -5.073 16.86 6.69 -5.273 15.89 6.41 0.992 -0.006
6.25 15.235 -0.277 -4.835 -5.111 16.66 6.48 -5.288 15.75 6.22 0.993 -0.005
6.35 15.266 -0.301 -4.845 -5.145 16.48 6.29 -5.301 15.62 6.05 0.994 -0.004
6.45 15.295 -0.321 -4.854 -5.175 16.31 6.11 -5.312 15.50 5.89 0.995 -0.004
6.55 15.321 -0.339 -4.862 -5.201 16.15 5.94 -5.322 15.38 5.74 0.996 -0.003
6.65 15.345 -0.354 -4.870 -5.224 15.99 5.79 -5.330 15.27 5.60 0.996 -0.003
6.75 15.366 -0.367 -4.877 -5.244 15.85 5.65 -5.337 15.16 5.47 0.997 -0.002
6.85 15.385 -0.378 -4.884 -5.262 15.71 5.52 -5.343 15.06 5.36 0.997 -0.002
6.95 15.402 -0.388 -4.889 -5.277 15.58 5.40 -5.348 14.96 5.25 0.998 -0.002
7.05 15.417 -0.396 -4.894 -5.291 15.45 5.29 -5.353 14.87 5.16 0.998 -0.001
7.15 15.431 -0.404 -4.899 -5.303 15.34 5.20 -5.357 14.78 5.08 0.998 -0.001
7.25 15.442 -0.410 -4.903 -5.313 15.22 5.12 -5.360 14.70 5.01 0.998 -0.001
7.35 15.453 -0.415 -4.907 -5.322 15.12 5.04 -5.363 14.62 4.96 0.999 -0.001
7.45 15.461 -0.420 -4.910 -5.330 15.02 4.99 -5.365 14.55 4.91 0.999 -0.001
7.55 15.469 -0.423 -4.913 -5.336 14.92 4.94 -5.367 14.47 4.88 0.999 -0.001
7.65 15.475 -0.426 -4.916 -5.342 14.83 4.90 -5.369 14.41 4.86 0.999 -0.001
7.75 15.479 -0.429 -4.919 -5.347 14.74 4.87 -5.370 14.34 4.84 0.999 -0.000
7.85 15.483 -0.430 -4.921 -5.352 14.66 4.86 -5.371 14.28 4.84 1.000 -0.000
7.95 15.486 -0.432 -4.924 -5.355 14.59 4.85 -5.372 14.22 4.85 1.000 -0.000
8.05 15.487 -0.432 -4.926 -5.358 14.51 4.85 -5.373 14.17 4.86 1.000 -0.000
8.15 15.488 -0.432 -4.929 -5.361 14.44 4.87 -5.373 14.11 4.88 1.000 0.000
8.25 15.488 -0.431 -4.932 -5.363 14.38 4.89 -5.372 14.06 4.92 1.000 0.000
8.35 15.487 -0.430 -4.935 -5.365 14.31 4.92 -5.372 14.02 4.95 1.000 0.000
8.45 15.486 -0.428 -4.938 -5.366 14.25 4.95 -5.371 13.97 5.00 1.001 0.000
8.55 15.483 -0.426 -4.941 -5.367 14.20 5.00 -5.370 13.93 5.05 1.001 0.000
8.65 15.481 -0.423 -4.944 -5.367 14.14 5.04 -5.369 13.89 5.11 1.001 0.000
8.75 15.477 -0.420 -4.948 -5.367 14.09 5.10 -5.367 13.85 5.17 1.001 0.001
8.85 15.473 -0.416 -4.951 -5.367 14.04 5.16 -5.366 13.81 5.24 1.001 0.001
8.95 15.469 -0.412 -4.955 -5.367 14.00 5.23 -5.364 13.78 5.31 1.001 0.001
9.05 15.464 -0.407 -4.959 -5.366 13.95 5.30 -5.361 13.75 5.39 1.001 0.001
9.15 15.459 -0.402 -4.963 -5.365 13.91 5.37 -5.359 13.72 5.47 1.001 0.001
9.25 15.454 -0.396 -4.967 -5.363 13.87 5.45 -5.356 13.69 5.55 1.002 0.001
9.35 15.448 -0.390 -4.971 -5.361 13.83 5.53 -5.353 13.66 5.63 1.002 0.001
9.45 15.442 -0.384 -4.975 -5.360 13.80 5.61 -5.350 13.63 5.72 1.002 0.001
9.55 15.436 -0.378 -4.980 -5.357 13.77 5.70 -5.347 13.61 5.81 1.002 0.001
9.65 15.429 -0.371 -4.984 -5.355 13.73 5.79 -5.344 13.59 5.90 1.002 0.001
9.75 15.422 -0.364 -4.989 -5.353 13.70 5.88 -5.340 13.57 5.99 1.002 0.001
9.85 15.415 -0.357 -4.993 -5.350 13.68 5.97 -5.337 13.55 6.09 1.002 0.001
9.95 15.408 -0.349 -4.998 -5.347 13.65 6.06 -5.333 13.53 6.18 1.002 0.001
10.05 15.401 -0.341 -5.002 -5.344 13.63 6.16 -5.329 13.51 6.27 1.002 0.001
10.15 15.394 -0.334 -5.007 -5.341 13.60 6.25 -5.325 13.49 6.37 1.002 0.001
10.25 15.386 -0.326 -5.012 -5.337 13.58 6.34 -5.321 13.48 6.46 1.002 0.001
10.35 15.379 -0.318 -5.016 -5.334 13.56 6.44 -5.318 13.46 6.56 1.002 0.001
10.45 15.371 -0.310 -5.021 -5.330 13.54 6.53 -5.313 13.45 6.65 1.002 0.001
10.55 15.363 -0.302 -5.025 -5.327 13.52 6.63 -5.309 13.44 6.75 1.002 0.001
10.65 15.356 -0.293 -5.030 -5.323 13.50 6.72 -5.305 13.43 6.84 1.002 0.001
10.75 15.348 -0.285 -5.034 -5.319 13.49 6.81 -5.301 13.41 6.93 1.002 0.001
10.85 15.340 -0.277 -5.038 -5.315 13.47 6.91 -5.297 13.41 7.02 1.002 0.001
10.95 15.332 -0.269 -5.043 -5.312 13.46 7.00 -5.293 13.40 7.12 1.002 0.001
11.05 15.325 -0.261 -5.047 -5.308 13.45 7.09 -5.289 13.39 7.21 1.002 0.001
11.15 15.317 -0.253 -5.051 -5.304 13.44 7.18 -5.285 13.38 7.30 1.002 0.001
11.25 15.309 -0.245 -5.055 -5.300 13.42 7.27 -5.281 13.37 7.38 1.002 0.001
11.35 15.302 -0.237 -5.059 -5.296 13.41 7.36 -5.277 13.37 7.47 1.002 0.001
11.45 15.294 -0.229 -5.063 -5.292 13.41 7.45 -5.273 13.36 7.56 1.002 0.001
11.55 15.287 -0.222 -5.066 -5.288 13.40 7.53 -5.269 13.36 7.64 1.002 0.001
11.65 15.279 -0.214 -5.070 -5.284 13.39 7.62 -5.265 13.35 7.72 1.002 0.001
11.75 15.272 -0.207 -5.074 -5.280 13.38 7.70 -5.262 13.35 7.81 1.002 0.001
11.85 15.265 -0.199 -5.077 -5.276 13.37 7.78 -5.258 13.34 7.89 1.002 0.001
11.95 15.258 -0.192 -5.081 -5.273 13.37 7.86 -5.254 13.34 7.97 1.002 0.001
12.05 15.251 -0.185 -5.084 -5.269 13.36 7.94 -5.251 13.34 8.04 1.002 0.001
12.15 15.244 -0.178 -5.087 -5.265 13.36 8.02 -5.247 13.34 8.12 1.002 0.001
12.25 15.237 -0.171 -5.090 -5.261 13.35 8.10 -5.244 13.33 8.19 1.002 0.001
12.35 15.230 -0.165 -5.093 -5.258 13.35 8.17 -5.241 13.33 8.27 1.002 0.001
12.45 15.223 -0.158 -5.096 -5.254 13.35 8.25 -5.237 13.33 8.34 1.002 0.001
12.55 15.217 -0.152 -5.099 -5.251 13.34 8.32 -5.234 13.33 8.41 1.002 0.001
12.65 15.210 -0.146 -5.102 -5.247 13.34 8.39 -5.231 13.33 8.48 1.002 0.001
12.75 15.204 -0.139 -5.104 -5.244 13.34 8.46 -5.228 13.33 8.54 1.002 0.001
12.85 15.198 -0.134 -5.107 -5.241 13.34 8.52 -5.225 13.33 8.61 1.002 0.001
12.95 15.192 -0.128 -5.109 -5.237 13.34 8.59 -5.222 13.33 8.67 1.002 0.001
13.05 15.186 -0.122 -5.112 -5.234 13.34 8.65 -5.219 13.33 8.73 1.001 0.001
13.15 15.180 -0.117 -5.114 -5.231 13.34 8.72 -5.216 13.33 8.79 1.001 0.001
13.25 15.175 -0.112 -5.116 -5.228 13.33 8.78 -5.214 13.33 8.85 1.001 0.001
13.35 15.169 -0.106 -5.119 -5.225 13.33 8.84 -5.211 13.33 8.91 1.001 0.001
13.45 15.164 -0.101 -5.121 -5.222 13.33 8.89 -5.209 13.34 8.97 1.001 0.001
13.55 15.158 -0.097 -5.123 -5.219 13.33 8.95 -5.206 13.34 9.02 1.001 0.001
13.65 15.153 -0.092 -5.125 -5.217 13.34 9.00 -5.204 13.34 9.07 1.001 0.001
13.75 15.148 -0.087 -5.127 -5.214 13.34 9.06 -5.201 13.34 9.12 1.001 0.001
13.85 15.143 -0.083 -5.128 -5.211 13.34 9.11 -5.199 13.34 9.17 1.001 0.001
13.95 15.138 -0.079 -5.130 -5.209 13.34 9.16 -5.197 13.34 9.22 1.001 0.001
14.05 15.134 -0.075 -5.132 -5.206 13.34 9.21 -5.195 13.34 9.27 1.001 0.001
14.15 15.129 -0.071 -5.133 -5.204 13.34 9.26 -5.193 13.35 9.32 1.001 0.001
14.25 15.125 -0.067 -5.135 -5.202 13.34 9.30 -5.191 13.35 9.36 1.001 0.001
14.35 15.120 -0.063 -5.136 -5.200 13.34 9.35 -5.189 13.35 9.40 1.001 0.001
14.45 15.116 -0.060 -5.138 -5.197 13.34 9.39 -5.187 13.35 9.44 1.001 0.001
14.55 15.112 -0.056 -5.139 -5.195 13.35 9.43 -5.186 13.35 9.48 1.001 0.001
14.65 15.108 -0.053 -5.141 -5.193 13.35 9.47 -5.184 13.36 9.52 1.001 0.001
14.75 15.104 -0.050 -5.142 -5.191 13.35 9.51 -5.182 13.36 9.56 1.001 0.001
14.85 15.101 -0.047 -5.143 -5.190 13.35 9.55 -5.181 13.36 9.60 1.001 0.001
14.95 15.097 -0.044 -5.144 -5.188 13.35 9.59 -5.179 13.36 9.63 1.001 0.001
15.05 15.093 -0.041 -5.145 -5.186 13.36 9.62 -5.178 13.36 9.67 1.001 0.000
15.15 15.090 -0.038 -5.146 -5.184 13.36 9.66 -5.176 13.37 9.70 1.001 0.000
15.25 15.087 -0.035 -5.147 -5.183 13.36 9.69 -5.175 13.37 9.73 1.001 0.000
15.35 15.083 -0.033 -5.148 -5.181 13.36 9.72 -5.174 13.37 9.76 1.001 0.000
15.45 15.080 -0.030 -5.149 -5.180 13.36 9.75 -5.172 13.37 9.79 1.001 0.000
15.55 15.077 -0.028 -5.150 -5.178 13.36 9.78 -5.171 13.37 9.82 1.001 0.000
15.65 15.074 -0.026 -5.151 -5.177 13.37 9.81 -5.170 13.38 9.85 1.001 0.000
15.75 15.072 -0.024 -5.152 -5.175 13.37 9.84 -5.169 13.38 9.88 1.001 0.000
15.85 15.069 -0.022 -5.152 -5.174 13.37 9.87 -5.168 13.38 9.90 1.001 0.000
15.95 15.066 -0.020 -5.153 -5.173 13.37 9.89 -5.167 13.38 9.93 1.001 0.000
16.05 15.064 -0.018 -5.154 -5.172 13.37 9.92 -5.166 13.38 9.95 1.000 0.000
16.15 15.061 -0.016 -5.154 -5.171 13.38 9.94 -5.165 13.39 9.97 1.000 0.000
16.25 15.059 -0.015 -5.155 -5.169 13.38 9.97 -5.164 13.39 10.00 1.000 0.000
16.35 15.057 -0.013 -5.155 -5.168 13.38 9.99 -5.164 13.39 10.02 1.000 0.000
16.45 15.054 -0.011 -5.156 -5.167 13.38 10.01 -5.163 13.39 10.04 1.000 0.000
16.55 15.052 -0.010 -5.156 -5.166 13.38 10.03 -5.162 13.39 10.06 1.000 0.000
16.65 15.050 -0.009 -5.157 -5.166 13.39 10.05 -5.161 13.40 10.08 1.000 0.000
16.75 15.048 -0.007 -5.157 -5.165 13.39 10.07 -5.161 13.40 10.09 1.000 0.000
16.85 15.046 -0.006 -5.158 -5.164 13.39 10.09 -5.160 13.40 10.11 1.000 0.000
16.95 15.045 -0.005 -5.158 -5.163 13.39 10.11 -5.159 13.40 10.13 1.000 0.000
17.05 15.043 -0.004 -5.158 -5.162 13.39 10.12 -5.159 13.40 10.14 1.000 0.000
17.15 15.041 -0.003 -5.159 -5.162 13.40 10.14 -5.158 13.40 10.16 1.000 0.000
17.25 15.039 -0.002 -5.159 -5.161 13.40 10.16 -5.158 13.40 10.18 1.000 0.000
17.35 15.038 -0.001 -5.159 -5.160 13.40 10.17 -5.157 13.41 10.19 1.000 0.000
17.45 15.036 -0.000 -5.160 -5.160 13.40 10.18 -5.157 13.41 10.20 1.000 0.000
17.55 15.035 0.001 -5.160 -5.159 13.40 10.20 -5.156 13.41 10.22 1.000 0.000
17.65 15.033 0.002 -5.160 -5.159 13.40 10.21 -5.156 13.41 10.23 1.000 0.000
17.75 15.032 0.002 -5.160 -5.158 13.40 10.22 -5.156 13.41 10.24 1.000 0.000
17.85 15.031 0.003 -5.161 -5.158 13.41 10.24 -5.155 13.41 10.25 1.000 0.000
17.95 15.030 0.004 -5.161 -5.157 13.41 10.25 -5.155 13.41 10.26 1.000 0.000
18.05 15.028 0.004 -5.161 -5.157 13.41 10.26 -5.155 13.41 10.27 1.000 0.000
18.15 15.027 0.005 -5.161 -5.156 13.41 10.27 -5.154 13.42 10.28 1.000 0.000
18.25 15.026 0.005 -5.161 -5.156 13.41 10.28 -5.154 13.42 10.29 1.000 0.000
18.35 15.025 0.006 -5.161 -5.156 13.41 10.29 -5.154 13.42 10.30 1.000 0.000
18.45 15.024 0.006 -5.161 -5.155 13.41 10.30 -5.154 13.42 10.31 1.000 0.000
18.55 15.023 0.007 -5.161 -5.155 13.41 10.31 -5.153 13.42 10.32 1.000 0.000
18.65 15.022 0.007 -5.161 -5.155 13.42 10.32 -5.153 13.42 10.33 1.000 0.000
18.75 15.021 0.007 -5.162 -5.154 13.42 10.32 -5.153 13.42 10.33 1.000 0.000
18.85 15.020 0.008 -5.162 -5.154 13.42 10.33 -5.153 13.42 10.34 1.000 0.000
18.95 15.020 0.008 -5.162 -5.154 13.42 10.34 -5.153 13.42 10.35 1.000 0.000
19.05 15.019 0.008 -5.162 -5.154 13.42 10.35 -5.153 13.42 10.36 1.000 0.000
19.15 15.018 0.008 -5.162 -5.153 13.42 10.35 -5.153 13.42 10.36 1.000 0.000
19.25 15.017 0.008 -5.162 -5.153 13.42 10.36 -5.152 13.42 10.37 1.000 0.000
19.35 15.017 0.009 -5.162 -5.153 13.42 10.37 -5.152 13.43 10.37 1.000 0.000
19.45 15.016 0.009 -5.162 -5.153 13.42 10.37 -5.152 13.43 10.38 1.000 0.000
19.55 15.015 0.009 -5.162 -5.153 13.42 10.38 -5.152 13.43 10.38 1.000 0.000
19.65 15.015 0.009 -5.162 -5.153 13.42 10.38 -5.152 13.43 10.39 1.000 0.000
19.75 15.014 0.009 -5.162 -5.153 13.42 10.39 -5.152 13.43 10.39 1.000 0.000
19.85 15.014 0.009 -5.162 -5.152 13.42 10.39 -5.152 13.43 10.40 1.000 0.000
19.95 15.013 0.009 -5.162 -5.152 13.43 10.40 -5.152 13.43 10.40 1.000 0.000
